global_row,name,barcode,quantityUnitType,salesPrice,productDesc,category,brand,productImg
60,"Сметана Президент 20% 0,20 кг",4870055001798 4870055001792,pcs,500.00,Классическая сметана с высоким содержанием жира.,BAR_DAIRY,Президент,
63,"Сметана Президент 10% 0,40 кг",4870207311454,pcs,700.00,Легкая сметана с пониженным содержанием жира.,BAR_DAIRY,Президент,
66,"Творог Домашний Рассыпчатый Президент 0,1% 0,20 кг",4870207313960,pcs,570.00,Нежный рассыпчатый творог с низким содержанием жира.,BAR_DAIRY,Президент,
69,"Творог домашний Президент 9% 0,45 кг",4870207314011,pcs,1170.00,Кремовый творог с высоким содержанием жира.,BAR_DAIRY,Президент,
72,"Йогурт греческий Миндаль-Фисташки 7,9% 0,130 кг",4870207313342,pcs,360.00,Греческий йогурт с орехами.,BAR_DAIRY,,
75,"Йогурт Клубника 1,5% 0,110гр",4870207313366,pcs,235.00,Нежный йогурт с клубничным вкусом.,BAR_DAIRY,,
78,Сыр Мастер Голландский 45%,2500203970011,kg,6765.00,Вкусный голландский сыр с высоким содержанием жира.,BAR_DAIRY,Мастер,
81,Сыр плавленый Президент 200 г 45%,4607037120020,pcs,1235.00,Плавленый сыр с нежным сливочным вкусом.,BAR_DAIRY,Президент,
84,Сыр плавленый Президент Бри 45% 200 г,4607037122840,pcs,1300.00,Плавленый сыр Бри с высоким содержанием жира.,BAR_DAIRY,Президент,
87,Сыр плавленый Президент 140 г 45%,4607037120051,pcs,855.00,Плавленый сыр с ветчиной.,BAR_DAIRY,Президент,
90,"Творожок Сузбеше ФМ Персик 4% 0,1 кг",4870055002504,pcs,325.00,"Творожок с персиковым вкусом, 4% жирности.",BAR_DAIRY,Сузбеше,
93,"Молоко сгущенное с сахаром 8,5% 270 г",4870035000735,pcs,735.00,"Сгущенное молоко с сахаром, 8,5% жирности.",BAR_DAIRY,,
96,"Лактель молоко с витамином Д 1,5% 1 л",4870055002672,pcs,660.00,"Молоко с витамином D, 1,5% жирности.",BAR_DAIRY,Лактель,
99,Му-у молочный коктейль Клубника 2% 1 л,4870207314929,pcs,965.00,"Молочный коктейль со вкусом клубники, 2% жирности.",BAR_DAIRY,Му-у,
102,Му-у молочный коктейль Шоколад 2% 1 л,4870207315063,pcs,965.00,"Молочный коктейль со вкусом шоколада, 2% жирности.",BAR_DAIRY,Му-у,
105,"Сливки Президент для соуса 23% 0,50 г.",4601662006438,pcs,1880.00,"Сливки для соуса, 23% жирности.",BAR_DAIRY,Президент,
108,Каймак Домашний 485 г,2500204510018,pcs,1940.00,"Домашний каймак, 485 г.",BAR_DAIRY,Айжан,
111,Каймак Домашний 195гр Айжан ИП,2500204540015,pcs,785.00,"Домашний каймак, 195 г.",BAR_DAIRY,Айжан,
114,Сметана домашняя 285 г,4870001029487,pcs,1140.00,"Домашняя сметана, 285 г.",BAR_DAIRY,Султан-Ата,
117,"Молоко Новый день 1,5% 1 л",4870004711907,pcs,565.00,"Молоко, 1,5% жирности.",BAR_DAIRY,Новый день,
120,"Молоко Новый день 2,5% 1 л",4870004710771,pcs,605.00,"Молоко, 2,5% жирности.",BAR_DAIRY,Новый день,
123,"Молоко Просто 2,5%",4870004711501,pcs,580.00,"Молоко, 2,5% жирности.",BAR_DAIRY,Просто,
126,Сырок творожный глазированный в тёмном шоколаде 23% 50 г,4602358005575,pcs,480.00,"Глазированный творожный сырок, 23% жирности.",BAR_DAIRY,Кизк,
129,Сырок творож глазирован Крем-Брюле Солёная карамель МДЖ 15% 40 г (30),4810073009154,pcs,265.00,,BAR_DAIRY,,
132,Сырок творожный глазированный Kurab'ye 23% 65 г,4810073008454,pcs,515.00,"Глазированный творожный сырок, 23% жирности.",BAR_DAIRY,Kurab'ye,
135,Сырок творожный глазированный на вафле Трюфель 23% 65 г,4810073007259,pcs,515.00,Вкусный сырок с трюфельным вкусом на венской вафле.,BAR_DAIRY,МДЖ,
138,"Биойогурт клубника-банан со злаками 1,5% 450 г",4870005358958,pcs,575.00,Натуральный биойогурт с клубникой и бананом.,BAR_DAIRY,,
141,"Воздушное суфле клубника-шоколад 2,5% 160 г",4870005359399,pcs,540.00,Легкое суфле с клубничным и шоколадным вкусом.,BAR_DAIRY,,
144,"Йогурт ложковый Эмиль малина 2,5% 275 г",4870005359351,pcs,510.00,Нежный йогурт с малиновым вкусом.,BAR_DAIRY,Эмиль,
147,"Йогурт питьевой Эмиль малина 1,5% 900 г",4870005357401,pcs,830.00,Питьевой йогурт с малиной.,BAR_DAIRY,Эмиль,
150,"Крепыш 2,5% 450 г",4870005359160,pcs,565.00,Питательный йогурт в удобной упаковке.,BAR_DAIRY,,
153,"Ряженка 2,5% 450 г",4870005359177,pcs,450.00,Натуральная ряженка с нежным вкусом.,BAR_DAIRY,,
156,Сметана из топленых сливок 15% 380 г,4870005357111,pcs,910.00,Сметана с высоким содержанием жира.,BAR_DAIRY,,
159,"Снежок 2,5% Эмиль 450 г",4870005359023,pcs,570.00,Нежный десерт с легким вкусом.,BAR_DAIRY,Эмиль,
162,"Творожная масса клубника 4,5% 180 г",4870005359566,pcs,580.00,Творожная масса с клубничным вкусом.,BAR_DAIRY,,
165,"Творожная масса с вареной сгущенкой и мюсли 4,5% 180 г",4870005359436,pcs,580.00,Творожная масса с вареной сгущенкой и мюсли.,BAR_DAIRY,,
168,"Творожная масса с курагой 4,5% 180 г",4870005352888,pcs,585.00,Творожная масса с курагой.,BAR_DAIRY,,
171,Творожный десерт черника 10% 165 г,4870005359337,pcs,515.00,Десерт с черничным вкусом.,BAR_DAIRY,,
174,"Молоко Мое 2,5% 0,95 л",4870001154462,pcs,725.00,Свежайшее молоко с низким содержанием жира.,BAR_DAIRY,Мое,
177,Сыр чечел вес,2500209230010,pcs,4030.00,Сыр чечел в нарезке.,BAR_DAIRY,,
180,"Кефир Classic 2,5%, 0,9 кг",4870003751485,pcs,495.00,"Кефир с классическим вкусом, 2,5% жирности.",BAR_DAIRY,Натиже,
183,"Молоко 2,2% 0,9 л",4870003750358,pcs,,"Молоко с жирностью 2,2%, в упаковке 0,9 л.",BAR_DAIRY,Натиже,
186,"Йогурт клубника-малина 1,5%, 0,45 кг",4870003751300,pcs,355.00,"Йогурт со вкусом клубники и малины, 1,5% жирности.",BAR_DAIRY,Натиже,
189,"MIO-E с вит. Злаки-Отруби 1,5% 0,45 кг",4870003750808,pcs,,"Йогурт MIO-E с витаминами и злаками, 1,5% жирности.",BAR_DAIRY,Натиже,
192,"MIO-D с вит. чернослив-Орех 1,5% 0,45 кг",4870003751096,pcs,,"Йогурт MIO-D с витаминами, черносливом и орехами, 1,5% жирности.",BAR_DAIRY,Натиже,
195,"Живой йогурт манго-маракуйя 1,5% 0,9 кг",4870003752710,pcs,640.00,"Живой йогурт со вкусом манго и маракуйи, 1,5% жирности.",BAR_DAIRY,Натиже,
198,"MIOS злаки-отруби 1,5% 0,9 кг",4870003753113,pcs,,"Йогурт MIOS с злаками и отрубями, 1,5% жирности.",BAR_DAIRY,Натиже,
201,"Снежок 1,5%, 0,9 кг",4870003750037,pcs,640.00,"Снежок с жирностью 1,5%, в упаковке 0,9 кг.",BAR_DAIRY,Натиже,
204,"Сметана 15%, 360 г",4870003750259,pcs,655.00,"Сметана с жирностью 15%, в упаковке 360 г.",BAR_DAIRY,Натиже,
207,"Сметана 20%, 360 г",4870003751195,pcs,705.00,"Сметана с жирностью 20%, в упаковке 360 г.",BAR_DAIRY,Натиже,
210,"Творог Крестьянский 4%, 0,4 кг",4870003751270,pcs,,"Крестьянский творог с жирностью 4%, в упаковке 0,4 кг.",BAR_DAIRY,Натиже,
213,"Творожная масса с изюмом н/ж, 200 г",4870003750709,pcs,,"Творожная масса с изюмом, нежирная, в упаковке 200 г.",BAR_DAIRY,Натиже,
216,"Творожная масса Протейн+ Злаки-Отруби 1,5%, 140 г",4870003751393,pcs,,"Творожная масса Протейн+ с злаками и отрубями, 1,5% жирности, в упаковке 140 г.",BAR_DAIRY,Натиже,
219,"Завтрак с овсянкой, медом и пробиотиками 2,5% 0,14 кг",4870003751768,pcs,385.00,"Завтрак с овсянкой, цветочным медом и пробиотиками, 2,5% жирности.",BAR_DAIRY,Натиже,
222,"Завтрак обогащенный витаминами, с овсянкой и семенами чиа 2,5% 0,14 кг",4870003752529,pcs,,"Завтрак с овсянкой и семенами чиа, обогащенный витаминами, 2,5% жирности.",BAR_DAIRY,Натиже,
225,"Йогурт турецкий 3,0% 0,36 кг п/ст KOKSHE milk Натиже",4870235430011,pcs,,Турецкий йогурт с низким содержанием жира.,BAR_DAIRY,KOKSHE,
228,Сыр плавленый Английский 140гр. п/ст Натиже,4870003751720,pcs,,Плавленый сыр с английским вкусом.,BAR_DAIRY,,
231,"Сыр полутвердый диетический 20%, 0,35 кг",4870003750433,pcs,2385.00,Полутвердый сыр с низким содержанием жира.,BAR_DAIRY,,
234,Сливочное масло 500 г,4870003753007,pcs,,Сливочное масло для кулинарии и выпечки.,BAR_DAIRY,,
237,Со сладким кунжутом 500 г,4870003753045,pcs,,Сладкая паста с кунжутом.,BAR_DAIRY,,
240,"Бурненское молоко 2,5% 1 л",4870004320185,pcs,,Молоко с низким содержанием жира.,BAR_DAIRY,Tetro Fino,
243,"Кефир Classic 1%, 0,9 кг",4870003751492,pcs,495.00,Кефир с низким содержанием жира.,BAR_DAIRY,,
246,Активиа Йогурт 120 г клубника,4870206411940 4870206415528,pcs,275.00,Йогурт с клубникой.,BAR_DAIRY,Активиа,
249,Активиа 270 г Земляника-Клубника,4870206411612,pcs,510.00,Йогурт с земляникой и клубникой.,BAR_DAIRY,Активиа,
252,Активиа 270 г Манго-Маракуйя,4870206415122,pcs,510.00,Йогурт с манго и маракуйей.,BAR_DAIRY,Активиа,
255,Активиа 670 г Персик,4870206415009,pcs,930.00,Йогурт с персиком.,BAR_DAIRY,Активиа,
258,Актимель 95 г Гранатовый,8696368202563,pcs,310.00,Йогурт с гранатовым вкусом.,BAR_DAIRY,Актимель,
261,Актимель 95 г Киви-Клубника,8696368202648,pcs,290.00,Йогурт с киви и клубникой.,BAR_DAIRY,Актимель,
264,Актимель КИДС малиновое мороженое,8696368202655,pcs,310.00,Йогурт для детей с малиновым вкусом.,BAR_DAIRY,Актимель,
267,Данонино 100 г Банан,4870206415405,pcs,220.00,Йогурт с банановым вкусом.,BAR_DAIRY,Данонино,
270,Растишка поре 85гр смуз,4600605026120,pcs,380.00,Смузи с пореем в удобной упаковке.,BAR_DAIRY,Растишка,
273,Сырок сгущенка 40 г 20%,4600605028872,pcs,465.00,"Сырок с сгущенкой, идеален для перекуса.",BAR_DAIRY,,
276,Сырок ирис 40 г 20%,4600605029725,pcs,360.00,"Сырок с ирисом, сладкий и вкусный.",BAR_DAIRY,,
279,Данон 670 г малина,4870206415375,pcs,770.00,Йогурт с малиновым вкусом.,BAR_DAIRY,Данон,
282,Творог десерт 130 г клубника,4600605032497,pcs,350.00,Десертный творог с клубникой.,BAR_DAIRY,,
285,"Молоко Зенченко (Родина) 3,2% 0,9 л",4870006421361 4870005730679,pcs,450.00,"Молоко с содержанием жира 3,2%.",BAR_DAIRY,Зенченко,
288,Сметана Зенченко 15%-400гр,4870006420869,pcs,735.00,Сметана с жирностью 15%.,BAR_DAIRY,Зенченко,
291,ТворогЗенченко 0%-200гр,4870006420104,pcs,380.00,Обезжиренный творог.,BAR_DAIRY,Зенченко,
294,"Сыр рассольный Брынза Президент 0,25 кг 45%",8606002116156,pcs,1805.00,Брынза с высоким содержанием жира.,BAR_DAIRY,Президент,
297,"Ряженка Зенченко (Родина) 2,5% 1 л",48700057421347,pcs,520.00,"Ряженка с жирностью 2,5%.",BAR_DAIRY,Зенченко,
300,Кисломолочный продукт Снежок 1 л 2%,487005730570 4870005730570,pcs,440.00,Кисломолочный продукт с жирностью 2%.,BAR_DAIRY,Снежок,
303,"Сметана ""Родина"" 400гр-20%",4870005730112,pcs,770.00,Сметана с жирностью 20%.,BAR_DAIRY,Родина,
306,"Кефир Талинский Зенченко 0,9 л 1%",4870006421323,pcs,440.00,Кефир с низким содержанием жира.,BAR_DAIRY,Зенченко,
309,"Айран турецкий 1,2% 260 мл Эмиль",4870132003592,pcs,255.00,"Турецкий айран с жирностью 1,2%.",BAR_DAIRY,Эмиль,
312,Сметана Эмиль 20% 200гр,4870132001758,pcs,475.00,Сметана с жирностью 20%.,BAR_DAIRY,Эмиль,
315,Сыр Блочки Сливочный Hohland 50гр,4607004890574,pcs,330.00,Сливочный сыр в удобной упаковке.,BAR_DAIRY,Hohland,
318,Сыр плавленый Hohland Чизбургер 150гр,4607004890086,pcs,1280.00,Плавленый сыр с вкусом чизбургера.,BAR_DAIRY,Hohland,
321,Сыр плавленый Hohland Ассорти 150гр,4607004890543,pcs,1280.00,Ассорти плавленых сыров.,BAR_DAIRY,Hohland,
324,Сыр плавленый Hohland сырное 140гр,4607004892936,pcs,980.00,Плавленый сыр с сырным вкусом.,BAR_DAIRY,Hohland,
327,Сыр плавленый Hohland Сливочный ассорти140гр,4607004892783,pcs,1240.00,Сливочный плавленый сыр ассорти.,BAR_DAIRY,Hohland,
330,Сыр плавленый Hohland Швейцарский 200гр,4607004892103,pcs,1655.00,Плавленый сыр с швейцарским вкусом.,BAR_DAIRY,Hohland,
333,Сыр плавленый Hohland Фетакса 200гр,4607004892608,pcs,1700.00,Плавленый сыр Фетакса.,BAR_DAIRY,Hohland,
336,Сыр чечел косичка 90гр Мета,2500303890011 4610043821478,pcs,1280.00,Косичка из сыра чечел.,BAR_DAIRY,,
339,Курт Золото Тюрков 50гр,769503777733,pcs,640.00,Курт из молока с золотистой корочкой.,BAR_DAIRY,,
342,Сметана 20% 180 г,4870250270081,pcs,700.00,Сметана с жирностью 20% в упаковке.,BAR_DAIRY,,
345,"Творог Крестьянский 4% 0,200 кг Натеже.",2500307640018,pcs,,Крестьянский творог с жирностью 4%.,BAR_DAIRY,,
348,"Йогурт Персик 0,45 л 1,5%",4870210770613,pcs,440.00,Йогурт с персиковым вкусом.,BAR_DAIRY,Село Лесное,
351,"Йогурт Клубника-банан 0,45 л 1,5%",4870210771276,pcs,440.00,Йогурт с клубнично-банановым вкусом.,BAR_DAIRY,Село Лесное,
354,"Кефир 0,93 л 1% Село Лесное.",4870064001093,pcs,545.00,"Кефир с жирностью 1% в упаковке 0,93 л.",BAR_DAIRY,Село Лесное,
357,Сметана 180 г 15% Село Лесное.,4870064001130,pcs,435.00,Сметана с жирностью 15% в упаковке.,BAR_DAIRY,Село Лесное,
360,Сметана 360 г 20% Село Лесное.,4870064001161,pcs,795.00,Кисломолочный продукт с высоким содержанием жира.,BAR_DAIRY,Село Лесное,
363,Тан классический 1 л,4870052001937,pcs,450.00,Кисломолочный напиток в упаковке 1 литр.,BAR_DAIRY,,
366,Сыр Эмир 160 г,2500400110012,kg,2810.00,"Сыр с характерным вкусом, вес 160 г.",BAR_DAIRY,Emir,
369,Сыр Эмир Сметанковый,2500400140019,kg,2800.00,Сметанковый сыр с нежной текстурой.,BAR_DAIRY,Emir,
372,Сыр Emir мини Моцарелла 300гр,4870021100203,pcs,1460.00,"Мини-моцарелла с мягкой текстурой, вес 300 г.",BAR_DAIRY,Emir,
375,Растишка творог Лесная-Ягода пломбир 270гр,4600605022221,pcs,1005.00,"Творожный продукт с ягодным вкусом, вес 270 г.",BAR_DAIRY,Растишка,
378,Сметана Простаквашино 15% 300гр,4600605029275,pcs,975.00,"Сметана с жирностью 15%, вес 300 г.",BAR_DAIRY,Простаквашино,
381,"Сливки Чудское озеро 33% 0,5 л",4600765027579,pcs,2630.00,"Сливки с высоким содержанием жира, объем 0,5 л.",BAR_DAIRY,Чудское озеро,
384,"Сливки Чудское озеро 20% 0,2 л",4600765026008 4607021593717,pcs,790.00,"Сливки с жирностью 20%, объем 0,2 л.",BAR_DAIRY,Чудское озеро,
387,Сыр твороженый Чудское Озеро 150гр,4600765002026,pcs,1045.00,"Творожный сыр с нежной текстурой, вес 150 г.",BAR_DAIRY,Чудское озеро,
390,Сыр KarKara Сметанковый особый 45%-200гр,4811277012803,pcs,1345.00,"Сметанковый сыр с высоким содержанием жира, вес 200 г.",BAR_DAIRY,KarKara,
393,"Сырок Глазировный Молоко сгущеное 26%,-36гр",4820000950220 4820000952378,pcs,240.00,"Глазированный сырок с сгущенным молоком, вес 36 г.",BAR_DAIRY,,
396,"Молоко Айс Плюс 3,2% 1 л",4870132003677,pcs,735.00,"Молоко с жирностью 3,2%, объем 1 л.",BAR_DAIRY,Айс Плюс,
399,"Молоко сгущен Буренка 8,5%- 380гр жб",4870144740393,pcs,585.00,"Сгущенное молоко с жирностью 8,5%, вес 380 г.",BAR_DAIRY,Буренка,
402,Молоко концентрированное Петропавловское 15% 500 мл,4870144749402,pcs,810.00,"Концентрированное молоко с жирностью 15%, объем 500 мл.",BAR_DAIRY,Петропавловское,
405,"Молоко сгущен ГОСТ 8,5%- 250гр дп",4870144745725,pcs,540.00,"Сгущенное молоко по ГОСТу с содержанием жира 8,5%.",BAR_DAIRY,,
408,"Молоко сгущен Буренка 8,5%- 450гр б.п",4870144740454,pcs,820.00,"Сгущенное молоко с содержанием жира 8,5%.",BAR_DAIRY,Буренка,
411,"Молоко MilokoBo 7,5%-250гр б.п",4870144740072,pcs,335.00,"Сгущенное молоко с содержанием жира 7,5%.",BAR_DAIRY,MilokoBo,
414,"Сгущенное молоко Петропавловское 3,2% 0,9 л",4870144749945,pcs,580.00,"Сгущенное молоко с содержанием жира 3,2%.",BAR_DAIRY,Петропавловское,
417,"Йогурт (Малина) 0,930 л 1,5% Село Лесное.",4870210771566,pcs,690.00,"Йогурт с малиновым вкусом и содержанием жира 1,5%.",BAR_DAIRY,Село Лесное,
420,"Йогурт Ананас-Апельсин 0,5 л 1,5% Село Лесное",4870210771856,pcs,440.00,"Йогурт с ананасово-апельсиновым вкусом и содержанием жира 1,5%.",BAR_DAIRY,Село Лесное,
423,"Питьевое молоко Чудское Озеро 3,2% 1 л",4600765026800,pcs,745.00,"Питьевое молоко с содержанием жира 3,2%.",BAR_DAIRY,Чудское Озеро,
426,"Топленое молоко Айс Плюс 6,5% 350 мл",4870132003691,pcs,355.00,"Топленое молоко с содержанием жира 6,5%.",BAR_DAIRY,Айс Плюс,
429,"БиоКефир 0,93 л 2,5% Село Лесное",4870210771511,pcs,555.00,"Биокефир с содержанием жира 2,5%.",BAR_DAIRY,Село Лесное,
432,"БиоЙогурт Ягодное морожен 0,900 л 1,5% Село Лесное.",4870210771924,pcs,670.00,"Биойогурт с ягодным вкусом и содержанием жира 1,5%.",BAR_DAIRY,Село Лесное,
435,"Питьевой йогурт Абрикос 2% 0,9 кг",4870207313298,pcs,700.00,Питьевой йогурт с абрикосовым вкусом и содержанием жира 2%.,BAR_DAIRY,,
438,Курт круглый 100 г Султан-Ата,4870001028534,pcs,615.00,"Курт в форме круга, вес 100 г.",BAR_DAIRY,Султан-Ата,
441,Масло Петропавловское особое70%-180гр,4870144748313,pcs,340.00,Масло с содержанием жира 70%.,BAR_DAIRY,Петропавловское,
444,Чечил Продукт Балык охотничий копченый 50 г,4610043821577,pcs,855.00,"Копченый балык в нарезке, вес 50 г.",BAR_DAIRY,Чечил Продукт,
447,Сыр Smetankoфф сливочный 200 г 50%,4810268055379,pcs,1435.00,Сливочный сыр с содержанием жира 50%.,BAR_DAIRY,Smetankoфф,
450,Сыр Голландский особый 45% 200 г,4811277012834,pcs,1360.00,Голландский сыр с высоким содержанием жира.,BAR_DAIRY,Номад,
453,Сыр Тильзитер 45% 200 г,4811277012841,pcs,1120.00,Тильзитер с высоким содержанием жира.,BAR_DAIRY,Номад,
456,"Йогурт молочный 1,2% клубника 95 г",2500408410015 4607178790274,pcs,225.00,Сочный йогурт с клубничным вкусом.,BAR_DAIRY,,
459,Сыр творожный Виолетта 140 г 70%,4600493811006,pcs,1010.00,Творожный сыр с высоким содержанием жира.,BAR_DAIRY,Виолетта,
462,Растишка творог Клубника абрикос 270гр,4600605022238,pcs,1045.00,Творог с клубничным вкусом.,BAR_DAIRY,Растишка,
465,"Кымыз Бал 0,5 л",4631171364323 4603745114047,pcs,1000.00,Кымыз с добавлением меда.,BAR_DAIRY,,
468,Сыр плавленный с ветчиной 200 г,4870007492315,pcs,755.00,Плавленный сыр с добавлением ветчины.,BAR_DAIRY,,
471,Сыр плавленный Янтарь 200 г,4870007492353,pcs,755.00,Плавленный сыр с характерным вкусом.,BAR_DAIRY,Янтарь,
474,"Масло Крестьянское 0,18 л 72,5%",4870007490038,pcs,870.00,Крестьянское масло с высоким содержанием жира.,BAR_DAIRY,,
477,Творожный сыр Альметте с зеленью 150 г,4607004890680,pcs,1160.00,Творожный сыр с добавлением зелени.,BAR_DAIRY,Альметте,
480,"Напиток овсян NEMOLOKO витамин В2 0,2 л",4680019568294,pcs,290.00,Овсяный напиток с витамином В2.,BAR_DAIRY,NEMOLOKO,
483,Напиток овсян NEMOLOKO витамин В2 1 л,4680019560922,pcs,1150.00,Овсяный напиток с витамином В2.,BAR_DAIRY,NEMOLOKO,
486,"Молоко ДЕП ультра низколактозная 2,5%-500гр",4870144006352,pcs,275.00,Ультра низколактозное молоко.,BAR_DAIRY,ДЕП,
489,"Молоко сгущеное ДЕП 8,5%-700гр",4870144002491,pcs,1715.00,Сгущенное молоко с высоким содержанием жира.,BAR_DAIRY,ДЕП,
492,"Молочн коктейль ДЕП ваниль 1,8%-500гр",4870144005454,pcs,600.00,Ванильный молочный коктейль.,BAR_DAIRY,ДЕП,
495,"Йогурт питьевой Эмиль Земляника 1,5% 310 г",4870005359467,pcs,530.00,Питьевой йогурт с земляничным вкусом.,BAR_DAIRY,Эмиль,
498,Pan Smetankoфф Сыр 300 г Сливочный мдж 50% фасовка.,4810268055416,pcs,1775.00,Сливочный сыр с высоким содержанием жира.,BAR_DAIRY,Pan Smetankoфф,
501,Pan Smetankoфф Сыр 300 г Топл молоко мдж 50% фасовка.,4810268055447,pcs,1775.00,Сыр с топленым молоком и высоким содержанием жира.,BAR_DAIRY,Pan Smetankoфф,
504,"Йогурт Клубника 3,2%-130гр Село Лесное.",4870210771795,pcs,240.00,Питьевой йогурт с клубничным вкусом.,BAR_DAIRY,,
507,"Творожная масса с черносливом 4,5% 180 г",4870005352895,pcs,580.00,Творожная масса с добавлением чернослива.,BAR_DAIRY,,
510,Сыр плавленый Президент 150 г 45% Моцарелла,4607037121584,pcs,1075.00,Плавленый сыр с вкусом моцареллы.,BAR_DAIRY,Президент,
513,"БИО Карамель 3,2% 0,5 кг",4870207314257,pcs,440.00,Биопродукт с карамельным вкусом.,BAR_DAIRY,,
516,"Питьевой йогурт Абрикос 2% 0,45 кг",4870207312147,pcs,460.00,Питьевой йогурт с абрикосовым вкусом.,BAR_DAIRY,,
519,Сыр плавленый Президент 200 г 45% Мааздам,4607037121201,pcs,1235.00,Плавленый сыр с вкусом мааздама.,BAR_DAIRY,Президент,
522,Сыр плавленый Президент 400 г 45% сливочный,4607037120839,pcs,2110.00,Плавленый сливочный сыр.,BAR_DAIRY,Президент,
525,"Молоко Шадринское 7,1% 500 мл",4600605031865,pcs,1100.00,Пастеризованное молоко с высоким содержанием жира.,BAR_DAIRY,,
528,"Молоко сгущен Буренка 8,5%- 360гр жб",4870144740461,pcs,680.00,Сгущенное молоко с высоким содержанием жира.,BAR_DAIRY,Буренка,
531,Чечил Косичка Копченая 90гр Каркара,4610043821744,pcs,1315.00,Копченая косичка из сыра чечил.,BAR_DAIRY,,
534,Напиток овсяный NEMOLOKO классический лайт обогащенный витаминами и минералами 1 л,4680019560892,pcs,1075.00,Овсяный напиток с витаминами и минералами.,BAR_DAIRY,NEMOLOKO,
537,Напиток Миндальный NEMOLOKO с витаминами и минералами 1 л,4680019569321,pcs,1760.00,Миндальный напиток с витаминами и минералами.,BAR_DAIRY,NEMOLOKO,
540,Молоко сгущен Буренка 12%- 360гр жб,4870144745350,pcs,600.00,"Сгущенное молоко с сахаром, идеальное для чая и кофе.",BAR_DAIRY,Буренка,
543,"Цельное сгущенное молоко с сахаром 8,5% 360 г",2500507930018,pcs,,"Сгущенное молоко с сахаром, подходит для выпечки и десертов.",BAR_DAIRY,,
546,Актуаль Персик-маракуйя 930гр,4690502005540,pcs,1110.00,Сок с экзотическим вкусом персика и маракуйи.,BAR_DAIRY,Актуаль,
549,Растишка Персик 90 г,4600605023891,pcs,295.00,Йогурт для детей с вкусом персика.,BAR_DAIRY,Растишка,
552,Сыр чечел ассорти Балык сочинский 100гр Мета,4610043821737,pcs,1020.00,Ассорти сыров в традиционном чечельном стиле.,BAR_DAIRY,,
