barcode,old_name,new_name,brand,productDesc,confidence,changes
4870132003592,"Айран турецкий 1,2%-260 мл Эмиль","Айран турецкий 1,2% 260 мл Эмиль",Эмиль,Турецкий айран с низким содержанием жира.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4607004890208,Сыр Блочки Сливочный Hohland 100гр,Сыр Блочки Сливочный Hohland 100гр,Hohland,Сливочный сыр в удобной упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4607004890093,Сыр плавленый Hohland Сэндвич 150гр,Сыр плавленый Hohland Сэндвич 150гр,Hohland,Плавленый сыр для сэндвичей.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4607004892936,Сыр плавленый Hohland сырное 140гр,Сыр плавленый Hohland сырное 140гр,Hohland,Плавленый сыр с сырным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4607004890147,Сыр плавленый Hohland Сливочный 200гр,Сыр плавленый Hohland Сливочный 200гр,Hohland,Сливочный плавленый сыр.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4607004891694,Сыр Hohland Сливочный творожен 220гр,Сыр Hohland Сливочный творожен 220гр,Hohland,Сливочный творожный сыр.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
769503777733,Курт Золото Тюрков 50гр,Курт Золото Тюрков 50гр,Тюрков,Курт с высоким содержанием белка.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870235430028,"Айран турецкий 1,4% 0,25 кг Натеже.","Айран турецкий 1,4% 0,25 кг Натеже.",Натеже,Турецкий айран с низким содержанием жира.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870210770620,"Йогурт (Лесная ягода) 0,45 л 1,5% Село Лесное.","Йогурт (Лесная ягода) 0,45 л 1,5% Село Лесное.",Село Лесное,Йогурт с ягодным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870064001093,"Кефир 0,93 л 1% Село Лесное.","Кефир 0,93 л 1% Село Лесное.",Село Лесное,Кефир с низким содержанием жира.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870064001154,Сметана 180 г 20% Село Лесное.,Сметана 180 г 20% Село Лесное,Село Лесное,Сметана с высоким содержанием жира.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870052003214,"Тан классический 1,5 л ПЭТ.","Тан классический 1,5 л ПЭТ.",,,medium,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
2500400140019,Сыр Emir Сметанковый вес,Сыр Emir Сметанковый вес,Emir,Сметанковый сыр в весовой упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4600605022023,Растишка творог Клубника-Банан пломбир 270гр,Растишка творог Клубника-Банан пломбир 270гр,,,medium,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4600605029268,Сметана Простаквашино 20% 300гр,Сметана Простаквашино 20% 300гр,,Сметана с жирностью 20%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4600765026008 4607021593717,"Сливки Чудское озеро 20%-0,2 л","Сливки Чудское озеро 20% 0,2 л",Чудское озеро,Сливки с жирностью 20%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4811277012827,Сыр KarKara Российский особый 45%-200гр,Сыр KarKara Российский особый 45%-200гр,KarKara,Российский сыр с жирностью 45%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4820000950374,"Сырок Глазировный Ванильное 26%,-36гр","Сырок Глазировный Ванильное 26%,-36гр",,Глазировной сырок с ванильным вкусом и жирностью 26%.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870144740393,"Молоко сгущен Буренка 8,5%- 380гр жб","Молоко сгущен Буренка 8,5%- 380гр жб",Буренка,"Сгущенное молоко с жирностью 8,5%.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870144745732,"Молоко сгущен Буренка 8,5%- 250гр д.п","Молоко сгущен Буренка 8,5%- 250гр д.п",Буренка,"Сгущенное молоко с жирностью 8,5%.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870144740317,"Молоко MilokoBo 7,5%-500млТВА","Молоко MilokoBo 7,5%-500млТВА",MilokoBo,"Молоко с жирностью 7,5%.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870144749945,"Молоко Петропавловское 3,2%-0,9 л","Молоко Петропавловское 3,2% 0,9 л",Петропавловское,"Молоко с жирностью 3,2%.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870210771870,"Йогурт Карамель-Груша 0,5 л 1,5% Село Лесное.","Йогурт Карамель-Груша 0,5 л 1,5% Село Лесное",Село Лесное,"Йогурт с карамельным и грушевым вкусом, жирность 1,5%.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4607004892615,Сыр плавленый Hohland Фетакса 400гр,Сыр плавленый Hohland Фетакса 400гр,Hohland,Плавленый сыр Фетакса.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870210771511,"БиоКефир 0,93 л 2,5% Село Лесное.","БиоКефир 0,93 л 2,5% Село Лесное",Село Лесное,"Биокефир с жирностью 2,5%.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870207314271,"БИО С Персик 2,9% 0,45 кг","Био с персиком 2,9% 0,45 кг",,"Биопродукт с персиковым вкусом и жирностью 2,9%.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870212680637,Курт Кокшетау вак 30гр,Курт Кокшетау вак 30гр,,Курт из Кокшетау.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4610043821577,Чечил Продукт Балык охотничий копченый СОЧИНСКИЙ 50 г.,Чечил Продукт Балык охотничий копченый 50 г,Чечил Продукт,Копченый балык Чечил Продукт.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4810268055409,Pan Smetankoфф Сыр 200 г с ароматом топленого молока мдж 45% фасовка.,Сыр Pan Smetankoфф 200 г с ароматом топленого молока 45%,Pan Smetankoфф,Сыр с ароматом топленого молока и жирностью 45%.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4607178790090,Сливки питьевые 10% 10*10 *20 шт,Сливки питьевые 10% 20 шт,,Сливки для кофе и кулинарии.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4600493811006,Сыр творожный Виолетта 140 г с сливочным мдж 70%.,Сыр творожный Виолетта 140 г 70%,Виолетта,Творожный сыр с высоким содержанием жира.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4870035003330,"Продукт сывороточный сгущенный с сахаром 8,5% 380 г","Сгущенный сывороточный продукт с сахаром 8,5% 380 г",,"Сгущенный продукт с сахаром, идеален для десертов.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870007492339,"Сыр плавленный ""С грибами "" 200 г",Сыр плавленный с грибами 200 г,,"Плавленный сыр с грибами, отлично подходит для бутербродов.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4870007490038,"Масло ""Крестьянское"" 0,18 72,5%","Масло Крестьянское 0,18 кг 72,5%",,Крестьянское масло с высоким содержанием жира.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4680019568324,"Напиток овсян NEMOLOKO ваниль витамин минер 0,2 л","Напиток овсяный NEMOLOKO ванильный 0,2 л",NEMOLOKO,Овсяный напиток с ванильным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4680019563442,Напиток рисовый NEMOLOKO клас витамин -1 л,Напиток рисовый NEMOLOKO классический 1 л,NEMOLOKO,"Рисовый напиток, подходит для веганов.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870144002491,"Молоко сгущеное ДЕП 8,5%-700гр","Молоко сгущеное ДЕП 8,5%-700гр",ДЕП,Сгущенное молоко с высоким содержанием жира.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870144005430,"Молочн коктейль ДЕП Шоколад1,8%-500гр","Молочн коктейль ДЕП Шоколад1,8%-500гр",ДЕП,Молочный коктейль с шоколадным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4810268055430,Pan Smetankoфф Сыр 300 г Голландский мдж 50% фасовка.,Сыр Pan Smetankoфф Голландский 300 г 50%,Pan Smetankoфф,Голландский сыр с высоким содержанием жира.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870210771795,"Йогурт Клубника 3,2%-130гр Село Лесное.","Йогурт Клубника 3,2%-130гр Село Лесное.",Село Лесное,Клубничный йогурт с низким содержанием жира.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4607037121621,Сыр плав. Президент 150 г 45% Грибами,Сыр плавленный Президент 150 г 45% с грибами,Президент,"Плавленный сыр с грибами, идеален для закусок.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870207314240,"БИО С Карамель 3,2% 0,9 л","БИО с карамелью 3,2% 0,9 л",,Биопродукт с карамельным вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4607037121201,Сыр плав. Президент 200 г 45% Мааздам ванна.,Сыр плавленный Президент 200 г 45% с Мааздамом,Президент,Плавленный сыр с вкусом Мааздам.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870207561033,Курт соленый Эмиль,Курт соленый Эмиль,Эмиль,"Соленый курт, традиционный молочный продукт.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870144748511,"Молоко сгущен Буренка 8,5%- 460гр б.п","Молоко сгущен Буренка 8,5%- 460гр б.п",Буренка,Сгущенное молоко с высоким содержанием жира.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
4680019560892,Напиток овсян NEMOLOKO классич лайт обогащенный витаминами и мин веществами 1 л,Напиток овсяный NEMOLOKO классический лайт обогащенный витаминами и минералами 1 л,NEMOLOKO,Овсяный напиток с витаминами и минералами.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870144745695,"Молоко сгущен Керемет 8,5%- 330гр жб","Молоко сгущен Керемет 8,5%- 330гр жб",Керемет,Сгущенное молоко с высоким содержанием жира.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
4607037121645,Сыр плав. Президент 150 г 45% Мааздам.,Сыр плавленый Президент 150 г 45% Мааздам,Президент,Плавленый сыр с высоким содержанием жира.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4600605023891,Растишка 90 г персик,Растишка 90 г персик,Растишка,Детский йогурт с вкусом персика.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4871007300725,Сырок творож. глазирован.Трюфель 23% 65 г (20),Сырок творожный глазированный Трюфель 23% 65 г,,Глазированный творожный сырок с вкусом трюфеля.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870144748818,Молоко конц Петропавловское 10%-500 мл,Концентрированное молоко Петропавловское 10% 500 мл,Петропавловское,Концентрированное молоко с низким содержанием жира.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
