name,barcode,quantityUnitType,salesPrice,productDesc,category,brand,productImg
"Кефир ФМ 1%  0,9 кг",4870207311485,pcs,610.00,,BAR_DAIRY,,
"БИО С Ваниль 3,2% 0,5 кг",48700055000197 48700055000192 4870055000197,pcs,460.00,,BAR_DAIRY,,
"БИО С Ваниль 3,2% 1 кг",4870055004287 4870055004282,pcs,745.00,,BAR_DAIRY,,
"БИО С Клубника 2,9% 0.9 кг",4870207314592,pcs,755.00,,BAR_DAIRY,,
"БИО С Клубника 2,9% 0,45 кг",4870207314264,pcs,470.00,,BAR_DAIRY,,
"БИО С Ваниль 3,2% 0,9 кг",4870207311850,pcs,755.00,,BAR_DAIRY,,
"Снежок 2%  0,45 кг",4870207312383 4870207312381,pcs,390.00,,BAR_DAIRY,,
"Снежок 2%  0,90кг",4870207313229 4870207313221,pcs,660.00,,BAR_DAIRY,,
"Снежок 2%  0,90кг ФП",4870207312888,pcs,555.00,,BAR_DAIRY,,
"Живой Натуральный 2%  0,280",4870207315292,pcs,380.00,,BAR_DAIRY,,
"Питьевой йогурт Клубника 2%  0,45кг",4870207312130,pcs,460.00,,BAR_DAIRY,,
"Питьевой йогурт Клубника 2%  0,90кг",4870207313281,pcs,700.00,,BAR_DAIRY,,
"Питьевой йогурт Лесные ягоды 2%  0,45кг",4870207314202,pcs,460.00,,BAR_DAIRY,,
"Питьевой йогурт Лесные ягоды 2%  0,90кг",4870207314196,pcs,700.00,,BAR_DAIRY,,
"Питьевой йогурт Натуральный  2%  0,45кг",4870207315308,pcs,435.00,,BAR_DAIRY,,
"Сметана Президент 20% 0,40 кг",4870055002542 4870055002542,pcs,800.00,,BAR_DAIRY,,
"Сметана Президент 20% 0,20 кг",4870055001798 4870055001792,pcs,500.00,,BAR_DAIRY,,
"Сметана Президент 15% 0,40 кг",4870055001231 4870055001232,pcs,735.00,,BAR_DAIRY,,
"Сметана Президент 15% 0,20 кг",4870055001248 4870055001242,pcs,450.00,,BAR_DAIRY,,
"Сметана Президент 10% 0,40 кг",4870207311454,pcs,700.00,,BAR_DAIRY,,
"Сметана Президент 10% 0,20 кг",4870006540208,pcs,430.00,,BAR_DAIRY,,
"Сметана Домашняя Президент 25% 0,385 кг",4870207310563,pcs,900.00,,BAR_DAIRY,,
"Творог Домашний Рассыпчатый Президент 0,1% 0,20 кг",4870207313960,pcs,570.00,,BAR_DAIRY,,
"Творог Домашний Рассыпчатый Президент 5% 0,20 кг",4870207313977,pcs,640.00,,BAR_DAIRY,,
"Творог Домашний Рассыпчатый Президент 5% 0,45 кг",4870207314004,pcs,1100.00,,BAR_DAIRY,,
"Творог Домашний Рассыпчатый Президент 9% 0,45 кг",4870207314011,pcs,1170.00,,BAR_DAIRY,,
"Йогурт греческий Ваниль  7,0% 0,130 кг",4870207313724,pcs,360.00,,BAR_DAIRY,,
"Йогурт греческий  Клубника   7,2% 0,130 кг",4870207313335,pcs,360.00,,BAR_DAIRY,,
"Йогурт греческий  Миндаль-Фисташки  7,9% 0,130 кг",4870207313342,pcs,360.00,,BAR_DAIRY,,
"Йогурт греческий  Натуральный   8,4% 0,130 кг",4870207313328,pcs,360.00,,BAR_DAIRY,,
"Йогурт греческий  Натуральный   8,4% 0,300кг",4870207314394,pcs,650.00,,BAR_DAIRY,,
"Йогурт Клубника   1,5% 0,110гр",4870207313366,pcs,235.00,,BAR_DAIRY,,
"Йогурт Персик   1,5% 0,110гр",4870207313533,pcs,240.00,,BAR_DAIRY,,
"Йогурт Вишня    1,5% 0,110гр",4870207313540,pcs,240.00,,BAR_DAIRY,,
Сыр Мастер Голландский 45 % пленка.,2500203970011,kg,6765.00,,BAR_DAIRY,,
Сыр Мастер Российский 50 % пленка.,2500203980010,kg,6765.00,,BAR_DAIRY,,
Сыр плав. Президент 140 гр 45 % Сливочный круг.,4607037120013,pcs,1080.00,,BAR_DAIRY,,
Сыр плав. Президент 200 гр 45 % Сливочный ванна.,4607037120020,pcs,1235.00,,BAR_DAIRY,,
Сыр плавленый Президент с запеченной курицей 45 % 400 гр.,4607037123908,pcs,2115.00,,BAR_DAIRY,,
Сыр плавленый Президент с запеченной колбасками 45 % 400 гр.,4607037123922,pcs,2115.00,,BAR_DAIRY,,
Сыр плавленый Президент Бри  45 % 200 гр.,4607037122840,pcs,1300.00,,BAR_DAIRY,,
Сыр плав. Президент 400 гр 45 % Мааздам ванна.,4607037123892,pcs,2115.00,,BAR_DAIRY,,
Сыр плав. Президент 140 гр 45 % Чеддер круг.,4607037122598,pcs,1080.00,,BAR_DAIRY,,
Сыр плав. Президент 140 гр 45 % Ветчина круг.,4607037120051,pcs,855.00,,BAR_DAIRY,,
"Творожок взбитый Снежок 3,8 % 0,1 кг.",4870207313359,pcs,300.00,,BAR_DAIRY,,
"Творожок Сузбеше ФМ Клубника 4 % 0,1 кг.",4870055002481,pcs,325.00,,BAR_DAIRY,,
"Творожок Сузбеше ФМ Персик 4 % 0,1 кг.",4870055002504,pcs,325.00,,BAR_DAIRY,,
"Ряженка ФМ 2,5 % 0,5 кг.",4870055000043,pcs,400.00,,BAR_DAIRY,,
"Молоко цельное сгущенное с сахаром,жирность 8,5 % 380 гр.",4870035005778,pcs,925.00,,BAR_DAIRY,,
"Молоко цельное сгущенное с сахаром,жирность 8,5 % 270 гр.",4870035000735,pcs,735.00,,BAR_DAIRY,,
Сыр Сментанковый вес,2500203670010,kg,3510.00,,BAR_DAIRY,,
"Ряженка ФМ 2,5 % 1,0 кг.",4870055006144,pcs,705.00,,BAR_DAIRY,,
"Лактель ФМ молоко с витамином Д 1,5 % 1л.",4870055002672,pcs,660.00,,BAR_DAIRY,,
"Му-у молочный коктейль ФМ Ваниль 2 % 0,200 мл",4870207314554,pcs,350.00,,BAR_DAIRY,,
"Му-у молочный коктейль ФМ Клубника 2 % 0,200 мл",4870207314561,pcs,350.00,,BAR_DAIRY,,
Му-у молочный коктейль ФМ Клубника 2 % 1л.,4870207314929,pcs,965.00,,BAR_DAIRY,,
"Му-у молочный коктейль ФМ Персик 2 % 0,200 мл",4870207314578,pcs,350.00,,BAR_DAIRY,,
"Му-у молочный коктейль ФМ Шоколад 2 % 0,200 мл",4870055000890,pcs,350.00,,BAR_DAIRY,,
Му-у молочный коктейль ФМ Шоколад 2 % 1л,4870207315063,pcs,965.00,,BAR_DAIRY,,
"Сливки Президент 11 % 0,20 гр",4601662006490,pcs,690.00,,BAR_DAIRY,,
"Сливки Президент 11 % 0,50 гр",4601662006476,pcs,1220.00,,BAR_DAIRY,,
"Сливки Президент для соуса 23 % 0,50 гр.",4601662006438,pcs,1880.00,,BAR_DAIRY,,
"Сыр рассольный Брынза Президент 0,25 кг. 45 % .",8606002113131,pcs,1805.00,,BAR_DAIRY,,
"Сыр рассольный Фета Салакис Президент 0,25 кг. 45 % .",4606002110291 8606002110291,pcs,2100.00,,BAR_DAIRY,,
Каймак Домашний 485 гр Айжан ИП,2500204510018,pcs,1940.00,,BAR_DAIRY,,
Каймак Домашний 340 гр Айжан ИП,2500204520017,pcs,1365.00,,BAR_DAIRY,,
Каймак Домашний 245гр Айжан ИП,2500204530016,pcs,990.00,,BAR_DAIRY,,
Каймак Домашний 195гр Айжан ИП,2500204540015,pcs,785.00,,BAR_DAIRY,,
Курт Домашний вар Айжан ИП,2500204550014,kg,5500.00,,BAR_DAIRY,,
Курт Домашний сол  Айжан ИП,2500204560013,kg,4250.00,,BAR_DAIRY,,
Сметана домашний 285 гр. Султан-Ата.,4870001029487,pcs,1140.00,,BAR_DAIRY,,
Творог домашний 300 гр.Султан-Ата.,4870001029135,pcs,700.00,,BAR_DAIRY,,
"Молоко Новый день 2,5 % 1 л.Тетрапак с крышка.",4870004711921,pcs,640.00,,BAR_DAIRY,,
"Молоко Новый день 1,5 % 1 л.Тетрапак с крышка.",4870004711907,pcs,565.00,,BAR_DAIRY,,
"Молоко Новый день 3,2 % 1 л.Тетрапак с крышка.",4870004711945,pcs,680.00,,BAR_DAIRY,,
Молоко Новый день 6 % 1 л.Тетрапак с крышка.,4870004711969,pcs,750.00,,BAR_DAIRY,,
"Молоко Новый день 2,5 % 1 л.",4870004710771,pcs,605.00,,BAR_DAIRY,,
"Молоко Новый день 3,2 % 1 л.",4870004710795,pcs,620.00,,BAR_DAIRY,,
Молоко Новый день 6 % 1 л.,4870004710818,pcs,690.00,,BAR_DAIRY,,
"Молоко Просто 2,5 %",4870004711501,pcs,580.00,,BAR_DAIRY,,
"Молоко Просто 3,2 %",4870004711525,pcs,625.00,,BAR_DAIRY,,
Молоко Просто 6 %,4870004711549,pcs,655.00,,BAR_DAIRY,,
Сырок творож глазирован в тёмном шок 23% 50 гр (12) Кизк,4602358005575,pcs,480.00,,BAR_DAIRY,,
Сырок творож глазирован в мол.шок 23% 50 гр (12) Кизк,4602358005582,pcs,480.00,,BAR_DAIRY,,
Сырок творож. глазирован бел. шок с карамелью 23% 50 гр (12) Кизк,4602358006992,pcs,480.00,,BAR_DAIRY,,
Сырок творож глазирован Крем-Брюле Солёная карамель МДЖ 15% 40 гр (30),4810073009154,pcs,265.00,,BAR_DAIRY,,
Сырок творож глаз Нежный кокос с наполнителем Кокос МДЖ 15% 40 гр (30),4810073009321,pcs,265.00,,BAR_DAIRY,,
Сырок творож глазир  Шок-орех шок с напол Фундук в шок МДЖ 15% 40 гр (30),4810073009161,pcs,265.00,,BAR_DAIRY,,
Сырок творож. глазирован Kurab'ye МДЖ 23% 65 гр (20),4810073008454,pcs,515.00,,BAR_DAIRY,,
Сырок творож. глазирован. Моя столица на бискв. с наполн Ром МДЖ 23% 65 гр (20),4810073008423,pcs,525.00,,BAR_DAIRY,,
Сырок творож. глазирован.на венской вафле МАЛИНА МДЖ 23 % 65 гр (20),4810073009093,pcs,515.00,,BAR_DAIRY,,
Сырок творож. глазирован. на венской вафле ТРЮФЕЛЬ МДЖ 23% 65 гр (20),4810073007259,pcs,515.00,,BAR_DAIRY,,
Сырок творож. глазирован. Пражский МДЖ 23% 65 гр (20),4810073007495,pcs,425.00,,BAR_DAIRY,,
Сырок творож. глаз.на венской вафле ЧЕРНИКА МДЖИ 23% 65 гр (20),4810073007235,pcs,515.00,,BAR_DAIRY,,
"Биойогурт клубника-банан со злаками, 1.5%, пюрпак, 450 гр.",4870005358958,pcs,575.00,,BAR_DAIRY,,
"Биойогурт малина со злаками, 1.5%, пюрпак, 450 гр.",4870005358965,pcs,575.00,,BAR_DAIRY,,
"Биойогурт чернослив со злаками, 1.5%, пюрпак, 450 гр.",4870005359207,pcs,550.00,,BAR_DAIRY,,
"Воздушное суфле клубника-шоколад 2,5% пэт стакан 160 гр.",4870005359399,pcs,540.00,,BAR_DAIRY,,
"Воздушное суфле Какос-шоколад 2,5% пэт стакан 160 гр.",4870005359382,pcs,540.00,,BAR_DAIRY,,
"Йогурт ложковый Эмиль клубника 2,5% стакан 275 гр",4870005359368,pcs,510.00,,BAR_DAIRY,,
"Йогурт ложковый Эмиль малина 2,5% стакан 275 гр",4870005359351,pcs,510.00,,BAR_DAIRY,,
"Йогурт питьевой Эмиль вишня-черешня 1,5% пэт бут 900 гр",4870005359580,pcs,775.00,,BAR_DAIRY,,
"Йогурт питьевой Эмиль Клубника 1,5% пэт бут 900 гр",4870005357241,pcs,830.00,,BAR_DAIRY,,
"Йогурт питьевой Эмиль малина 1,5% пэт бутылка 900 гр",4870005357401,pcs,830.00,,BAR_DAIRY,,
"Кефир, 2,5%, пюрпак, 450 гр.",4870005359009,pcs,480.00,,BAR_DAIRY,,
"Кефир, 2.5%, пюрпак, 900 гр.",4870005358996,pcs,770.00,,BAR_DAIRY,,
"Крепыш, 2.5%, пюрпак, 450 гр.",4870005359160,pcs,565.00,,BAR_DAIRY,,
"Масло сливочное Крестьянское, 72.5%, контейнер, 200 гр.",4870005350587,pcs,1420.00,,BAR_DAIRY,,
"Масло сливочное Крестьянское, 72.5%, фасованное 200 гр.",4870005350585,kg,5510.00,,BAR_DAIRY,,
"Ряженка, 2.5%, пюрпак, 450 гр.",4870005359177,pcs,450.00,,BAR_DAIRY,,
"Ряженка, 2.5%, пюрпак, 900 гр.",4870005359016,pcs,790.00,,BAR_DAIRY,,
"Сметана ""Домашняя"", 25%,п/стакан, 280 гр.",4870005359283,pcs,1125.00,,BAR_DAIRY,,
"Сметана из топленых сливок, 15%, п/стакан, 380 гр.",4870005357111,pcs,910.00,,BAR_DAIRY,,
"Сметана, 15% п/стакан, 180 гр.",4870005359214,pcs,615.00,,BAR_DAIRY,,
"Сметана, 15%, п/стакан, 380 гр.",4870005350488,pcs,875.00,,BAR_DAIRY,,
"Снежок, 2.5%, Эмиль пюрпак, 450 гр.",4870005359023,pcs,570.00,,BAR_DAIRY,,
"Творог Кр фольга, 180 вянский, 5%,",4870005359108,pcs,600.00,,BAR_DAIRY,,
"Творог, 5%, п/мешок, 380 гр.",4870005359061,pcs,1160.00,,BAR_DAIRY,,
"Творожная масса клубника, 4.5%, п/стакан, 180 гр.",4870005359566,pcs,580.00,,BAR_DAIRY,,
"Творожная масса малина, 4.5%, п/стакан, 180 гр.",4870005359573,pcs,580.00,,BAR_DAIRY,,
"Творожная масса с ванилином, 4.5%, п/стакан, 180 гр.",4870005352840,pcs,585.00,,BAR_DAIRY,,
"Творожная масса с вареной сгущенкой и мюсли, 4.5%, п/стакан 180 гр.",4870005359436,pcs,580.00,,BAR_DAIRY,,
"Творожная масса с грецким орехом, 4.5%, п/стакан, 180 гр.",4870005352864,pcs,580.00,,BAR_DAIRY,,
"Творожная масса с изюмом, 4.5%, п/стакан, 180 гр.",4870005352857,pcs,585.00,,BAR_DAIRY,,
"Творожная масса с курагой, 4.5%, п/стакан, 180 гр.",4870005352888,pcs,585.00,,BAR_DAIRY,,
Творожный десерт клубника 10% 165 гр пэт стакан,4870005359344,pcs,515.00,,BAR_DAIRY,,
Творожный десерт малина 10% 165 гр пэт стакан,4870005359320,pcs,515.00,,BAR_DAIRY,,
Творожный десерт черника 10% 165 гр пэт стакан,4870005359337,pcs,515.00,,BAR_DAIRY,,
"Токтамыш, 2.5%, пюрпак, 450 гр.",4870005359047,pcs,570.00,,BAR_DAIRY,,
"Токтамыш, 2.5%, пюрпак, 900 гр.",4870005359030,pcs,860.00,,BAR_DAIRY,,
"Молоко Мое 2,5% 0,95 литр",4870001154462,pcs,725.00,,BAR_DAIRY,,
"Молоко Мое 3,2% 0,95 литр",4870001154479,pcs,855.00,,BAR_DAIRY,,
"Молоко Мое Безлактоз 2,5% 0,95 литр",4870002329722,pcs,990.00,,BAR_DAIRY,,
Сыр чечел вес,2500209230010,pcs,4030.00,,BAR_DAIRY,,
"кефир 2,5 %, 0,450 кг. п\п Натиже",4870003750273,pcs,265.00,,BAR_DAIRY,,
"кефир 2,5 %, 1 кг. ф\п Натиже",4870003751065,pcs,,,BAR_DAIRY,,
"кефир ""Classic"" 2,5%, 0,9 кг.Натиже",4870003751485,pcs,495.00,,BAR_DAIRY,,
"кефир ""Protein"" 1 %, 0,9 кг.Натиже",4870003751492,pcs,,,BAR_DAIRY,,
"Айран турецкий 1,4% 0,25 кг KOKSHE milk Натиже",4870003750990,pcs,,,BAR_DAIRY,,
"Молоко 2,2%  0,9 л ф/п Натиже",4870003750358,pcs,,,BAR_DAIRY,,
"Молоко 3,2% 0,9 л  ф/п  Кокшетау Натиже",4870003750983,pcs,,,BAR_DAIRY,,
"Ацидофилин 1,5 %, 0,9 кг.Натиже",4870003751355,pcs,640.00,,BAR_DAIRY,,
"Йогурт клубника-малина 1,5 %, 0,45 кг.Натиже",4870003751300,pcs,355.00,,BAR_DAIRY,,
"Йогурт персик-абрикос 1,5 %, 0,45 кг.Натиже",4870003751331,pcs,,,BAR_DAIRY,,
"Йогурт со вкусом манго - маракуйя 1,5% 0,45 кг п/п Натиже",4870003752932,pcs,,,BAR_DAIRY,,
"MIO-E с вит. Злаки-Отруби 1,5 % 0,45 кг. Натиже",4870003750808,pcs,,,BAR_DAIRY,,
"MIO-B с вит. Клубника 1,5% 0,45 кг.Натиже",4870003750860,pcs,,,BAR_DAIRY,,
"MIO-C с вит. Персик-Маракуйя 1,5% 0,45 кг. Натиже",4870003750822,pcs,,,BAR_DAIRY,,
"MIO-D с вит. чернослив-Орех 1,5 % 0,45 кг. Натиже",4870003751096,pcs,,,BAR_DAIRY,,
"MIO-S смородина - малина - ромашка 1,5 %  0,45 кг п/п Натиже",4870003752949,pcs,,,BAR_DAIRY,,
"Живой йогурт со вкусом малины 1,5% 0,9 кг п/п Натиже",4870003752604,pcs,640.00,,BAR_DAIRY,,
"Живой йогурт со вкусом манго - маракуйя 1,5% 0,9 кг п/п Натиже",4870003752710,pcs,640.00,,BAR_DAIRY,,
"Живой йогурт мадагаскарская ваниль с витамином  1,5% 0,9 кг п/п Натиже",4870003753090,pcs,,,BAR_DAIRY,,
"MIOS смородина - малина - ромашка 1,5 % 0.9 кг п/п, шт Натиже",4870003753106,pcs,,,BAR_DAIRY,,
"MIOS злаки-отруби 1,5 %  0,9 кг п/п, шт Натиже",4870003753113,pcs,,,BAR_DAIRY,,
"Нарине-L 1,5 %, 0,45 кг.Натиже",4870003751089,pcs,,,BAR_DAIRY,,
"Снежок 1,5 %, 0,45 кг.Натиже",4870003750150,pcs,,,BAR_DAIRY,,
"Снежок 1,5 %, 0,9 кг.Натиже",4870003750037,pcs,640.00,,BAR_DAIRY,,
"Сметана 10%, 360 гр Натиже",4870003753243,pcs,,,BAR_DAIRY,,
"Сметана 15 %, 180 гр.Натиже",4870003750129 2575002590012,pcs,395.00,,BAR_DAIRY,,
"Сметана 15 %, 360 гр.Натиже",4870003750259,pcs,655.00,,BAR_DAIRY,,
"Сметана 15 %, 500 гр.Натиже",4870003750112,pcs,,,BAR_DAIRY,,
"Сметана 20 %, 180 гр.Натиже",4870003750570,pcs,420.00,,BAR_DAIRY,,
"Сметана 20 %, 360 гр.Натиже",4870003751195,pcs,705.00,,BAR_DAIRY,,
"Сметана 20 %, 500 гр. Натиже",4870003750495,pcs,,,BAR_DAIRY,,
"Творог ""Крестьянский"" 4 %, 200 гр.Натиже",4870003750556,pcs,575.00,,BAR_DAIRY,,
"Творог Крестьянский 4 %, 0,4 кг.Натиже",4870003751270,pcs,,,BAR_DAIRY,,
"Құрт соленый 12 %, 100 гр.Натиже",4870003750266,pcs,,,BAR_DAIRY,,
"Творожная масса с изюмом 4.5 %, 200 гр.Натиже",4870003751133,pcs,,,BAR_DAIRY,,
"Творожная масса с изюмом н/ж, 200 гр.Натиже",4870003750709,pcs,,,BAR_DAIRY,,
"Твор. масса Протейн+ Персик-Маракуя 1.5 %, 140 гр.Натиже",4870003751386,pcs,,,BAR_DAIRY,,
"Твор. масса Протейн+ Чернослив-Орех 1.5 %, 140 гр.Натиже",4870003750884,pcs,,,BAR_DAIRY,,
"Твор. масса Протейн+ Злаки-Отруби 1.5 %, 140 гр.Натиже",4870003751393,pcs,,,BAR_DAIRY,,
"Масло ""Крестьянское"" 72,5 % 0,250 гр Натиже",4870003753304,pcs,,,BAR_DAIRY,,
"Масло ""Крестьянское"" 71,5 % соленое 0,250 гр Натиже",4870003753311,pcs,,,BAR_DAIRY,,
"Завтрак с овсянкой, цветочным медом и пробиотиками 2,5 % 0,14 кг п/ст Натиже",4870003751768,pcs,385.00,,BAR_DAIRY,,
"Завтрак с овсянкой, яблоком и корицей, обогащенный бефидо 2,5 %  0,14 кг п/стНатиже",4870003751751,pcs,385.00,,BAR_DAIRY,,
"Завтрак с овсянкой, бананом и комплексом витаминов  2,5 %  0,14 кг п/ст Натиже",4870003751775,pcs,385.00,,BAR_DAIRY,,
"Завтрак обогощенный комплексом витаминов, с овсянкой и сем чиа 2,5% 0,14 кг п/ Натиже",4870003752529,pcs,,,BAR_DAIRY,,
"MIOS Йогурт ""Греческий"" 6% 0,14 кг п/ст, шт Натиже",4870003752956,pcs,,,BAR_DAIRY,,
"Йогурт греческий 6% 0,14 кг п/ст Натиже",4870003752512,pcs,345.00,,BAR_DAIRY,,
"Йогурт турецкий 3,0% 0,36 кг п/ст KOKSHE milk Натиже",4870235430011,pcs,,,BAR_DAIRY,,
Сыр плавленый Казахский 140гр. п/ст,4870003751706,pcs,,,BAR_DAIRY,,
Сыр плавленый Швейцарский 140гр. п/ст Натиже,4870003751690,pcs,,,BAR_DAIRY,,
Сыр плавленый Английский 140гр. п/ст Натиже,4870003751720,pcs,,,BAR_DAIRY,,
Сыр плавленый Итальянский 140гр. п/ст Натиже,4870003751713,pcs,,,BAR_DAIRY,,
"Белые сыры-Сулугуни 45%, 0,35 кгНатиже",4870003750624,pcs,2320.00,,BAR_DAIRY,,
"Белые сыры-полутвердый Диетический 20%, 0,35 кгНатиже",4870003750433,pcs,2385.00,,BAR_DAIRY,,
"Сыр полутвердый ""Моцарелла с грибами"" 0,25 кгНатиже",4870003752598,pcs,,,BAR_DAIRY,,
"Сыр мягкий Моцарелла 0,250кгНатиже",4870003752079,pcs,1745.00,,BAR_DAIRY,,
Сливочное 500 гр Натиже,4870003753007,pcs,,,BAR_DAIRY,,
С сыром 500 гр Натиже,4870003752994,pcs,,,BAR_DAIRY,,
С фисташками 500 гр Натиже,4870003753014,pcs,,,BAR_DAIRY,,
Со сладким кунжутом 500 гр Натиже,4870003753045,pcs,,,BAR_DAIRY,,
С соленым кунжутом 500 гр Натиже,4870003753038,pcs,,,BAR_DAIRY,,
Сливочное 250 гр Натиже,4870246170012,pcs,,,BAR_DAIRY,,
"Бурненское молоко 2,5% 1 л Tetro Fino Натиже",4870004320185,pcs,,,BAR_DAIRY,,
"Бурненское молоко 3,2% 1 л Tetro Fino Натиже",4870004320192,pcs,,,BAR_DAIRY,,
"Живой йогурт со вкусом персик 1,5% 0,9 кг п/п Натиже",4870003752611,pcs,640.00,,BAR_DAIRY,,
"кефир ""Classic"" 1%, 0,9 кг.Натиже",4870003751492,pcs,495.00,,BAR_DAIRY,,
Активиа Йогурт 120 г. мюсли,4870206411667 4870206415535,pcs,260.00,,BAR_DAIRY,,
Активна Йогурт 120 г. отруби-злаки,4870206411698 4870206415542,pcs,275.00,,BAR_DAIRY,,
Активиа Йогурт 120 г. клубника,4870206411940 4870206415528,pcs,275.00,,BAR_DAIRY,,
Активиа Йогурт 120 г. чернослив,4870206411650 4870206415559,pcs,275.00,,BAR_DAIRY,,
Активиа 270гр Персик,4870206414996,pcs,510.00,,BAR_DAIRY,,
Активиа 270 гр Земляника-Клубника,4870206411612,pcs,510.00,,BAR_DAIRY,,
Активиа 270 гр Злаки,4870206411582,pcs,510.00,,BAR_DAIRY,,
Активиа 270 гр Чернослив,4870206411599,pcs,500.00,,BAR_DAIRY,,
Активиа 270 гр Манго-Маракуйя,4870206415122,pcs,510.00,,BAR_DAIRY,,
Активиа 670 гр Злаки,4870206411742,pcs,930.00,,BAR_DAIRY,,
Активиа 670 гр Клубника-Земляника,4870206411735,pcs,930.00,,BAR_DAIRY,,
Активиа 670 гр Персик,4870206415009,pcs,930.00,,BAR_DAIRY,,
Активиа 670 гр Чернослив,4870206411711,pcs,930.00,,BAR_DAIRY,,
