global_row,name,barcode,quantityUnitType,salesPrice,productDesc,category,brand,productImg
170,Творожный десерт малина 10% 165 г,4870005359320,pcs,515.00,Творожный десерт с малиной.,BAR_DAIRY,,
173,"Токтамыш 2,5% 900 г",4870005359030,pcs,860.00,Кисломолочный продукт.,BAR_DAIRY,,
176,"Молоко Мое Безлактоз 2,5% 0,95 л",4870002329722,pcs,990.00,Безлактозное молоко.,BAR_DAIRY,Мое,
179,"кефир 2,5%, 1 кг. ф\п Натиже",4870003751065,pcs,,Кефир с низким содержанием жира.,BAR_DAIRY,,
182,"Айран турецкий 1,4% 0,25 кг",4870003750990,pcs,,Традиционный турецкий айран с низким содержанием жира.,BAR_DAIRY,KOKSHE,
185,"Ацидофилин 1,5% 0,9 кг",4870003751355,pcs,640.00,Кисломолочный продукт с ацидофильными бактериями.,BAR_DAIRY,,
188,"Йогурт со вкусом манго и маракуйи 1,5% 0,45 кг",4870003752932,pcs,,Нежный йогурт с экзотическим вкусом манго и маракуйи.,BAR_DAIRY,,
191,"MIO-C с вит. Персик-Маракуйя 1,5% 0,45 кг",4870003750822,pcs,,Йогурт с витаминами и вкусом персика и маракуйи.,BAR_DAIRY,,
194,"Живой йогурт со вкусом малины 1,5% 0,9 кг",4870003752604,pcs,640.00,Полезный йогурт с живыми культурами и малиновым вкусом.,BAR_DAIRY,,
197,"MIOS смородина - малина - ромашка 1,5% 0.9 кг п/п, шт Натиже",4870003753106,pcs,,"Йогурт с ягодами и ромашкой, богатый витаминами.",BAR_DAIRY,,
200,"Снежок 1,5% 0,45 кг",4870003750150,pcs,,Кисломолочный продукт с легкой текстурой.,BAR_DAIRY,,
203,Сметана 15% 180 г,4870003750129 2575002590012,pcs,395.00,Классическая сметана с высоким содержанием жира.,BAR_DAIRY,,
206,Сметана 20% 180 г,4870003750570,pcs,420.00,Сметана с повышенным содержанием жира.,BAR_DAIRY,,
209,"Творог ""Крестьянский"" 4% 200 г",4870003750556,pcs,575.00,Натуральный творог с низким содержанием жира.,BAR_DAIRY,,
212,"Творожная масса с изюмом 4,5% 200 г",4870003751133,pcs,,Сладкая творожная масса с изюмом.,BAR_DAIRY,,
215,"Творожная масса Протейн+ Чернослив-Орех 1,5% 140 г",4870003750884,pcs,,Творожная масса с добавлением чернослива и орехов.,BAR_DAIRY,,
218,"Масло ""Крестьянское"" 71,5% соленое 0,250 г Натиже",4870003753311,pcs,,Натуральное сливочное масло с высоким содержанием жира.,BAR_DAIRY,,
221,"Завтрак с овсянкой, бананом и витаминами 2,5% 0,14 кг",4870003751775,pcs,385.00,Полезный завтрак с овсянкой и бананом.,BAR_DAIRY,,
224,"Йогурт греческий 6% 0,14 кг",4870003752512,pcs,345.00,Классический греческий йогурт с высоким содержанием жира.,BAR_DAIRY,,
227,Сыр плавленый Швейцарский 140гр. п/ст Натиже,4870003751690,pcs,,Плавленый сыр с характерным вкусом.,BAR_DAIRY,Натиже,
230,"Белые сыры-Сулугуни 45%, 0,35 кгНатиже",4870003750624,pcs,2320.00,Сыр Сулугуни с высоким содержанием жира.,BAR_DAIRY,Натиже,
233,"Сыр мягкий Моцарелла 0,250кгНатиже",4870003752079,pcs,1745.00,"Мягкий сыр Моцарелла, идеален для пиццы.",BAR_DAIRY,Натиже,
236,Сыр с фисташками 500 г,4870003753014,pcs,,Сыр с добавлением фисташек для особого вкуса.,BAR_DAIRY,Натиже,
239,Сливочное масло 250 г,4870246170012,pcs,,Сливочное масло для приготовления и выпечки.,BAR_DAIRY,Натиже,
242,"Йогурт живой со вкусом персика 1,5% 0,9 кг",4870003752611,pcs,640.00,"Живой йогурт с персиковым вкусом, низкокалорийный.",BAR_DAIRY,Натиже,
245,Йогурт Активна 120 г отруби-злаки,4870206411698 4870206415542,pcs,275.00,Йогурт с отрубями и злаками для здоровья.,BAR_DAIRY,Активна,
248,Активиа 270гр Персик,4870206414996,pcs,510.00,Йогурт Активиа с персиковым вкусом.,BAR_DAIRY,Активиа,
251,Активиа 270 г Чернослив,4870206411599,pcs,500.00,Йогурт Активиа с черносливом.,BAR_DAIRY,Активиа,
254,Активиа 670 г Клубника-Земляника,4870206411735,pcs,930.00,Йогурт Активиа с клубникой и земляникой.,BAR_DAIRY,Активиа,
257,Активиа 670 г Манго,4870206415313,pcs,930.00,Йогурт Активиа с манго.,BAR_DAIRY,Активиа,
260,Актимель 95 г с земляникой,8696368202594,pcs,290.00,Напиток Актимель с земляничным вкусом.,BAR_DAIRY,Актимель,
263,Актимель КИДС клубника-банан,8696368202617,pcs,310.00,Напиток Актимель для детей с клубникой и бананом.,BAR_DAIRY,Актимель,
266,Данонино 100 г Яблоко,4870206415412,pcs,220.00,Йогурт Данонино с яблочным вкусом.,BAR_DAIRY,Данонино,
269,Растишка коктейль 210 г Ваниль,4600605026878,pcs,450.00,Коктейль Растишка с ванильным вкусом.,BAR_DAIRY,Растишка,
272,Растишка пюре 85гр яб банан,4600605025994,pcs,380.00,Пюре из яблок и бананов в удобной упаковке.,BAR_DAIRY,Растишка,
275,Сырок ванильный 40 г 20%,4600605028858,pcs,465.00,Ванильный сырок с 20% жирности.,BAR_DAIRY,,
278,Данон клубника 670 г,4870206415368,pcs,770.00,Йогурт с клубничным вкусом.,BAR_DAIRY,Данон,
281,Творог мягкий 5% 170 г,4600605032350,pcs,490.00,Мягкий творог с 5% жирности.,BAR_DAIRY,,
284,"Молоко ШД 300 г 7,1%",4810108009876,pcs,900.00,"Молоко с 7,1% жирности в жестяной упаковке.",BAR_DAIRY,ШД,
287,Сметана Зенченко 15%-200гр,4870006420067,pcs,405.00,Сметана с 15% жирности.,BAR_DAIRY,Зенченко,
290,Сметана Зенченко 20%-400гр,4870006420807,pcs,765.00,Сметана с 20% жирности.,BAR_DAIRY,Зенченко,
293,"Сливки Президент для соуса 23% 0,20 г.",4601662006452,pcs,900.00,Сливки для соуса с 23% жирности.,BAR_DAIRY,Президент,
296,"Кефир Родина 2,5% 1 л",487005730259 4870005730259,pcs,500.00,"Кефир с 2,5% жирности в упаковке 1 л.",BAR_DAIRY,Родина,
299,Творог Родина со сливками 300гр 5%,4870005730167,pcs,465.00,Творог со сливками с 5% жирности.,BAR_DAIRY,Родина,
302,"Сметана ""Родина"" 400гр-15%",4870005730143 4870005730143,pcs,750.00,Сметана с 15% жирности в упаковке 400 г.,BAR_DAIRY,Родина,
305,"Масло Родина Сливочные 200гр 72,5% жирности",4870005730648,pcs,930.00,"Сливочное масло с 72,5% жирности.",BAR_DAIRY,Родина,
308,"Айран турецкий 1,2% 1 л Эмиль",4870132003653,pcs,735.00,"Турецкий айран с 1,2% жирности в упаковке 1 л.",BAR_DAIRY,Эмиль,
311,Сметана Эмиль 15% 400гр,4870132001338,pcs,700.00,Сметана с 15% жирности в упаковке 400 г.,BAR_DAIRY,Эмиль,
314,Сыр Блочки Сливочный Hohland 100гр,4607004890208,pcs,635.00,Сливочный сыр в упаковке 100 г.,BAR_DAIRY,Блочки,
317,Сыр плавленый Hohland сливочный классич 150гр,4607004892653,pcs,1280.00,Плавленый сыр с кремовой текстурой.,BAR_DAIRY,Hohland,
320,Сыр плавленый Hohland Чизбургер 185гр,4607004893094,pcs,1045.00,Плавленый сыр с вкусом чизбургера.,BAR_DAIRY,Hohland,
323,Сыр плавленый Hohland Тройное удовольствие 140гр,4607004892806,pcs,1240.00,Плавленый сыр с тремя вкусами.,BAR_DAIRY,Hohland,
326,Сыр плавленый Hohland грибы ассорти140гр,4607004892943,pcs,1165.00,Плавленый сыр с грибами.,BAR_DAIRY,Hohland,
329,Сыр плавленый Hohland Сливочный 200гр,4607004890147,pcs,1775.00,Кремовый плавленый сыр.,BAR_DAIRY,Hohland,
332,Сыр творожен Hohland сливочный 140гр,4607004891373,pcs,1255.00,Творожный сыр с кремовой текстурой.,BAR_DAIRY,Hohland,
335,Сыр творожен Hohland с зеленью 140гр,4607004891397,pcs,1200.00,Творожный сыр с зеленью.,BAR_DAIRY,Hohland,
338,"АйранТурецкий Гормол 1,5%- 250гр",4870212681924,pcs,200.00,Турецкий айран с низким содержанием жира.,BAR_DAIRY,Гормол,
341,"Йогурт питьевой Эмиль лесные ягоды 1,5% 900 г",4870250270050,pcs,830.00,Питьевой йогурт с лесными ягодами.,BAR_DAIRY,Эмиль,
344,"Айран турецкий 1,4% 0,25 кг Натеже.",4870235430028,pcs,200.00,Турецкий айран с низким содержанием жира.,BAR_DAIRY,,
347,"Йогурт Клубника 0,45 л 1,5% Село Лесное.",4870210770460,pcs,465.00,Йогурт со вкусом клубники.,BAR_DAIRY,Село Лесное,
350,"Йогурт (Чернослив) 0,45 л 1,5% Село Лесное.",4870210770682,pcs,445.00,Йогурт со вкусом чернослива.,BAR_DAIRY,Село Лесное,
353,"Айран 0,3 л 1,5% Село Лесное.",4870210771023,pcs,230.00,Айран с низким содержанием жира.,BAR_DAIRY,Село Лесное,
356,"Кефир 0,45 л 2,5% Село Лесное.",4870210770675,pcs,340.00,Кефир с высоким содержанием жира.,BAR_DAIRY,Село Лесное,
359,Сметана 180 г 20% Село Лесное.,4870064001154,pcs,470.00,Сметана с высоким содержанием жира.,BAR_DAIRY,Село Лесное,
362,"Тан классический 0,5 л",4870052001944,pcs,345.00,Классический напиток в удобной упаковке.,BAR_DAIRY,,
365,"Турецкий Айран1,2%-270гр",4870250270074,pcs,235.00,Освежающий йогуртовый напиток.,BAR_DAIRY,,
368,Сыр Эмир Адыгея,2500400130010,kg,2920.00,Сыр с мягкой текстурой и нежным вкусом.,BAR_DAIRY,,
371,Сыр Эмир Сулугуни,2500400160017,kg,3050.00,Классический грузинский сыр с тянущейся текстурой.,BAR_DAIRY,,
374,Растишка творог Клубника-Банан пломбир 270гр,4600605022023,pcs,930.00,Творожный десерт с клубнично-банановым вкусом.,BAR_DAIRY,Растишка,
377,Творог Простаквашино 2% расыпчат 290гр,4811351015942 2501509110019,pcs,1380.00,Нежный творог с низким содержанием жира.,BAR_DAIRY,,
380,Молоко Шадринское 6% 950 мл,4607161622438,pcs,1300.00,Пастеризованное молоко с высоким содержанием жира.,BAR_DAIRY,Шадринское,
383,"Сливки Чудское озеро 10% 0,2 л",4600765025995,pcs,500.00,Сливки с высоким содержанием жира для кофе и десертов.,BAR_DAIRY,Чудское озеро,
386,"Молоко безлактозное Чудское озеро 3,2% 1 л",4607021593458,pcs,980.00,Молоко без лактозы для людей с непереносимостью.,BAR_DAIRY,Чудское озеро,
389,Сыр KarKara Российский особый 45%-200гр,4811277012827,pcs,1345.00,Сыр с насыщенным вкусом и ароматом.,BAR_DAIRY,KarKara,
392,Сыр сливочный Мета Астана 50%,2500401640013,kg,2760.00,Сливочный сыр с высоким содержанием жира.,BAR_DAIRY,Мета Астана,
395,"Молоко Айс Плюс 2,5% 1 л",4870132003660,pcs,720.00,Молоко с низким содержанием жира.,BAR_DAIRY,Айс Плюс,
398,"Молоко сгущенное Лакомка 8,5% 360 г",4870144747590,pcs,530.00,Сгущенное молоко с высоким содержанием жира.,BAR_DAIRY,Лакомка,
401,"Молоко концентрированное Петропавловское 7,1% 500 мл",4870144749426 2574105360010,pcs,715.00,Концентрированное молоко с высоким содержанием жира.,BAR_DAIRY,Петропавловское,
404,"Молоко сгущен Буренка 8,5%- 250гр д.п",4870144745732,pcs,500.00,Сгущенное молоко с насыщенным вкусом.,BAR_DAIRY,Буренка,
407,"Молоко MilokoBo 2,5%-1лТВА",4870144749853,pcs,520.00,Молоко с низким содержанием жира.,BAR_DAIRY,MilokoBo,
410,Молоко сгущен Лакомка-250гр дп,4870238600657,pcs,390.00,Сгущенное молоко с сахаром.,BAR_DAIRY,Лакомка,
413,"Молоко Петропавловское 6% 0,9 л",4870144749952,pcs,665.00,Молоко с высоким содержанием жира.,BAR_DAIRY,Петропавловское,
416,"Йогурт (Персик) 0,930 л 1,5% Село Лесное.",4870210771573,pcs,720.00,Йогурт с персиковым вкусом.,BAR_DAIRY,Село Лесное,
419,"Йогурт Карамель-Груша 0,5 л 1,5% Село Лесное",4870210771870,pcs,435.00,Йогурт с карамельным и грушевым вкусом.,BAR_DAIRY,Село Лесное,
422,"Снежок 0,5 л 1,5% Село Лесное",4870210770699,pcs,380.00,Йогурт с низким содержанием жира.,BAR_DAIRY,Село Лесное,
425,Сыр творожен Almete сливочный 150гр,4607004890673,pcs,1215.00,Сливочный творожный сыр.,BAR_DAIRY,Almete,
428,Сыр чечел палочки копчен 50гр,792649190371,pcs,505.00,Копченый сыр в виде палочек.,BAR_DAIRY,,
431,"БиоЙогурт Ананас-апельсин 0,900 л 1,5% Село Лесное.",4870210771917,pcs,670.00,Био-йогурт с ананасом и апельсином.,BAR_DAIRY,Село Лесное,
434,"Био-йогурт с персиком 2,9% 0,45 кг",4870207314271,pcs,445.00,Био-йогурт с персиковым вкусом.,BAR_DAIRY,,
437,"Творог Домашний Рассыпчатый Президент 9% 0,200 кг",4870207313984,pcs,655.00,Домашний рассыпчатый творог.,BAR_DAIRY,Президент,
440,Масло Петропавловское облегчен 60%-180гр,4870144748290,pcs,240.00,Облегченное масло с низким содержанием жира.,BAR_DAIRY,Петропавловское,
443,Напиток б/а на растительном сырье миндальное молоко Т3 CREMART,4607021591522,pcs,1345.00,Миндальное молоко без добавления сахара.,BAR_DAIRY,CREMART,
446,Сыр Голландский 200 г 45% Pan Smetankoфф,4810268055393,pcs,1490.00,Голландский сыр с высоким содержанием жира.,BAR_DAIRY,Pan Smetankoфф,
449,Сыр с ароматом топленого молока 200 г 45% Pan Smetankoфф,4810268055409,pcs,1250.00,Сыр с ароматом топленого молока.,BAR_DAIRY,Pan Smetankoфф,
452,Сыр сметанковый Номад 50% 200 г,4811277012858,pcs,1120.00,"Сыр с высоким содержанием жира, идеально подходит для приготовления блюд.",BAR_DAIRY,Номад,
455,"Йогурт сливочный 100 г клубника абрикос манго 4,5%",4607178791264,pcs,210.00,"Сливочный йогурт с фруктовыми вкусами, идеален для перекуса.",BAR_DAIRY,,
458,Сыр творожный Виолетта 140 г с креветками 70%,4600493811020,pcs,1010.00,"Творожный сыр с креветками, отлично подходит для закусок.",BAR_DAIRY,Виолетта,
461,Растишка 90 г земляника,4600605013960,pcs,310.00,Детский йогурт с вкусом земляники.,BAR_DAIRY,,
464,"Продукт сывороточный сгущенный с сахаром 8,5% 380 г",4870035003330,pcs,530.00,"Сгущенный сывороточный продукт с сахаром, подходит для десертов.",BAR_DAIRY,,
467,"Молоко Мое 1,5% 0,95 л",4870001154455,pcs,750.00,"Молоко с низким содержанием жира, подходит для ежедневного употребления.",BAR_DAIRY,Мое,
470,Сыр плавленный Сливочный 200 г,4870007492292,pcs,755.00,Плавленный сыр с нежным сливочным вкусом.,BAR_DAIRY,,
473,"Масло Вкусные 0,2 кг 72,5%",4870007492063,pcs,695.00,"Масло с высоким содержанием жира, идеально для выпечки.",BAR_DAIRY,Вкусные,
476,"Молоко сгущенное Варенка 0,38 кг 8,5%",4870007492247,pcs,820.00,Сгущенное молоко с высоким содержанием сахара.,BAR_DAIRY,Варенка,
479,"Напиток овсян NEMOLOKO ваниль витамин минер 0,2 л",4680019568324,pcs,290.00,Овсяный напиток с ванильным вкусом и витаминами.,BAR_DAIRY,NEMOLOKO,
482,"Напиток овсян NEMOLOKO Экзотик 0,2 л",4680019568270,pcs,290.00,Овсяный напиток с экзотическими фруктами.,BAR_DAIRY,NEMOLOKO,
485,Молоко ДЕП ультра топленое 6%-500гр,4870144003191,pcs,545.00,Топленое молоко с высоким содержанием жира.,BAR_DAIRY,ДЕП,
488,"Молоко ДЕП ультра микроэлементы 2,5%-500гр",4870144005348,pcs,300.00,"Молоко с микроэлементами, полезно для здоровья.",BAR_DAIRY,ДЕП,
491,"Молоко сгущеное вареная ДЕП 8,5%-600гр",4870144003702,pcs,1750.00,Сгущенное молоко с вареным вкусом.,BAR_DAIRY,ДЕП,
494,"Молочн коктейль ДЕП Шоколад1,8%-500гр",4870144005430,pcs,600.00,Шоколадный молочный коктейль с низким содержанием жира.,BAR_DAIRY,ДЕП,
497,Сыр чечел Балык ассорти 100гр Мета,4610043821775,pcs,980.00,Ассорти сыров с чечелем.,BAR_DAIRY,Мета,
500,Pan Smetankoфф Сыр 300 г Сметанковый мдж 50% фасовка.,4810268055423,pcs,1775.00,Сыр с высоким содержанием жира.,BAR_DAIRY,Pan Smetankoфф,
503,Коктейль Чудо жидкий шоколад 200 мл,4607014822909,pcs,480.00,Жидкий шоколад для десертов.,BAR_DAIRY,,
506,"Йогурт Персик-маракуйя 3,2%-130гр Село Лесное.",4870210771818,pcs,240.00,Йогурт с фруктовым вкусом.,BAR_DAIRY,,
509,Сыр плавленый Президент 150 г 45% с грибами,4607037121621,pcs,885.00,Плавленый сыр с грибами.,BAR_DAIRY,Президент,
512,Сыр плавленый Президент 150 г 45% Чизбургер,4607037122345,pcs,1075.00,Плавленый сыр с вкусом чизбургера.,BAR_DAIRY,Президент,
515,"БИО С Фисташки 3,2% 1 л",4870207315087,pcs,705.00,,BAR_DAIRY,,
518,Сыр плавленый Президент 140 г 45% с грибами,4607037120037,pcs,1040.00,Плавленый сыр с грибами.,BAR_DAIRY,Президент,
521,Сыр плавленый Президент 400 г 45% с грибами,4607037120853,pcs,2115.00,Плавленый сыр с грибами.,BAR_DAIRY,Президент,
524,Курт соленый Эмиль,4870207561033,pcs,335.00,Соленый курт от Эмиля.,BAR_DAIRY,,
527,"Кефир Био Батыр 0,9 л Село Лесное.",4870210771894,pcs,660.00,,BAR_DAIRY,,
530,Молоко сгущен Петропавловское 250гр д.п,4870144746616,pcs,550.00,Сгущенное молоко для десертов.,BAR_DAIRY,,
533,Сыр чечел ассорти особое100гр Мета,4610043821461,pcs,1020.00,Ассорти сыров с чечелем.,BAR_DAIRY,Мета,
536,Напиток овсяный NEMOLOKO миндаль 1 л,468001956931,pcs,1760.00,Овсяный напиток с миндальным вкусом.,BAR_DAIRY,NEMOLOKO,
539,"Молоко сгущен Керемет 8,5%- 330гр жб",4870144745695,pcs,520.00,Сгущенное молоко с высоким содержанием жира.,BAR_DAIRY,,
542,"Цельное сгущенное молоко с сахаром 8,5% 360 г",4870144740171,pcs,765.00,"Сгущенное молоко с сахаром, идеальное для кофе и десертов.",BAR_DAIRY,,
545,Актуаль апельсин-манго 930гр,4690502005533,pcs,1110.00,"Сок с вкусом апельсина и манго, богат витаминами.",BAR_DAIRY,Актуаль,
548,Актимель Черника 95 г,8696368202587,pcs,310.00,"Йогурт с черникой, содержит пробиотики.",BAR_DAIRY,Актимель,
551,Творожный десерт Вишня 130 г,4600605032534,pcs,350.00,Десерт из творога с вишневым вкусом.,BAR_DAIRY,,
554,Глазированный сырок Трюфель 23% 65 г,4871007300725,pcs,515.00,"Сырок с трюфельным вкусом, глазированный шоколадом.",BAR_DAIRY,,
557,"Масло сливочное 180 г 72,5% Село Лесное",4870210771160,pcs,1210.00,Сливочное масло с высоким содержанием жира.,BAR_DAIRY,Село Лесное,
560,Сгущенное молоко Лакомка 360 г,4870144746173,pcs,515.00,"Сгущенное молоко, идеально подходит для выпечки.",BAR_DAIRY,Лакомка,
563,"Напиток овсяный NEMOLOKO 0,2 л",4680019568393,pcs,290.00,Овсяный напиток с витаминами и минералами.,BAR_DAIRY,NEMOLOKO,
566,Сыр плавленый Президент Грибной 50 г 45%,4607037121904,pcs,295.00,Плавленый сыр с грибным вкусом.,BAR_DAIRY,Президент,
569,Сырок FOOD вареная сгущенка 36гр,4870055008216,pcs,270.00,"Сырок с вареной сгущенкой, сладкий и вкусный.",BAR_DAIRY,FOOD,
572,Сырок FOOD Лесная ягода 36гр,4870055008209,pcs,270.00,"Сырок с ягодным вкусом, сладкий и ароматный.",BAR_DAIRY,FOOD,
