global_row,name,barcode,quantityUnitType,salesPrice,productDesc,category,brand,productImg
82,Сыр плавленый Президент с запеченной курицей 45% 400 г,4607037123908,pcs,2115.00,Плавленый сыр с курицей.,BAR_DAIRY,Президент,
85,Сыр плавленый Президент 400 г 45%,4607037123892,pcs,2115.00,Плавленый сыр с высоким содержанием жира.,BAR_DAIRY,Президент,
88,"Творожок взбитый Снежок 3,8% 0,1 кг",4870207313359,pcs,300.00,Взбитый творожок с низким содержанием жира.,BAR_DAIRY,Снежок,
91,"Ряженка ФМ 2,5% 0,5 кг",4870055000043,pcs,400.00,"Натуральная ряженка с жирностью 2,5%.",BAR_DAIRY,ФМ,
94,Сыр Сметанковый,2500203670010,kg,3510.00,"Сыр с нежным вкусом, идеально подходит для бутербродов.",BAR_DAIRY,,
97,"Му-у молочный коктейль ФМ Ваниль 2% 0,200 мл",4870207314554,pcs,350.00,Вкусный молочный коктейль с ванильным вкусом.,BAR_DAIRY,Му-у,
100,"Му-у молочный коктейль ФМ Персик 2% 0,200 мл",4870207314578,pcs,350.00,Освежающий молочный коктейль с персиковым вкусом.,BAR_DAIRY,Му-у,
103,"Сливки Президент 11% 0,20 г",4601662006490,pcs,690.00,"Сливки с жирностью 11%, идеально подходят для кофе.",BAR_DAIRY,Президент,
106,"Сыр Брынза Президент 45% 0,25 кг",8606002113131,pcs,1805.00,Сыр Брынза с высоким содержанием жира.,BAR_DAIRY,Президент,
109,Каймак Домашний 340 г,2500204520017,pcs,1365.00,Натуральный каймак домашнего производства.,BAR_DAIRY,Айжан ИП,
112,Курт Домашний вар Айжан ИП,2500204550014,kg,5500.00,Традиционный курт домашнего производства.,BAR_DAIRY,Айжан ИП,
115,Творог домашний 300 г,4870001029135,pcs,700.00,Натуральный творог домашнего производства.,BAR_DAIRY,Султан-Ата,
118,"Молоко Новый день 3,2% 1 л",4870004711945,pcs,680.00,"Молоко с жирностью 3,2%, в упаковке Тетрапак.",BAR_DAIRY,Новый день,
121,"Молоко Новый день 3,2% 1 л",4870004710795,pcs,620.00,"Свежайшее молоко с жирностью 3,2%.",BAR_DAIRY,Новый день,
124,"Молоко Просто 3,2%",4870004711525,pcs,625.00,"Молоко с жирностью 3,2%, без добавок.",BAR_DAIRY,Просто,
127,Сырок творожный глазированный 23% 50 г,4602358005582,pcs,480.00,Глазированный творожный сырок с высоким содержанием жира.,BAR_DAIRY,Кизк,
130,Сырок творож глаз Нежный кокос с наполнителем Кокос МДЖ 15% 40 г (30),4810073009321,pcs,265.00,Творожный сырок с кокосовым наполнителем.,BAR_DAIRY,,
133,Сырок творож. глазирован. Моя столица на бискв. с наполн Ром МДЖ 23% 65 г (20),4810073008423,pcs,525.00,Глазированный творожный сырок с ромовым наполнителем.,BAR_DAIRY,,
136,Сырок творожный глазированный Пражский 23% 65 г,4810073007495,pcs,425.00,Вкусный творожный сырок с глазурью.,BAR_DAIRY,,
139,"Биойогурт малина со злаками 1,5% 450 г",4870005358965,pcs,575.00,Натуральный биойогурт с малиной и злаками.,BAR_DAIRY,,
142,"Воздушное суфле Какос-шоколад 2,5% 160 г",4870005359382,pcs,540.00,Легкое суфле с шоколадом и кокосом.,BAR_DAIRY,,
145,"Йогурт питьевой Эмиль вишня-черешня 1,5% 900 г",4870005359580,pcs,775.00,Питьевой йогурт с вишней и черешней.,BAR_DAIRY,Эмиль,
148,"Кефир 2,5% 450 г",4870005359009,pcs,480.00,"Натуральный кефир с жирностью 2,5%.",BAR_DAIRY,,
151,"Масло сливочное Крестьянское 72,5% 200 г",4870005350587,pcs,1420.00,Сливочное масло с высоким содержанием жира.,BAR_DAIRY,Крестьянское,
154,"Ряженка 2,5% 900 г",4870005359016,pcs,790.00,"Натуральная ряженка с жирностью 2,5%.",BAR_DAIRY,,
157,Сметана 15% 180 г,4870005359214,pcs,615.00,Сметана с жирностью 15%.,BAR_DAIRY,,
160,"Творог Кр фольга, 180 вянский, 5%,",4870005359108,pcs,600.00,Творог с жирностью 5%.,BAR_DAIRY,,
163,"Творожная масса малина 4,5% 180 г",4870005359573,pcs,580.00,"Творожная масса с малиной и жирностью 4,5%.",BAR_DAIRY,,
166,"Творожная масса с грецким орехом 4,5% 180 г",4870005352864,pcs,580.00,"Творожная масса с грецким орехом и жирностью 4,5%.",BAR_DAIRY,,
169,Творожный десерт клубника 10% 165 г,4870005359344,pcs,515.00,Десерт из творога с клубникой и жирностью 10%.,BAR_DAIRY,,
172,"Токтамыш 2,5% 450 г",4870005359047,pcs,570.00,"Кисломолочный продукт с жирностью 2,5%.",BAR_DAIRY,,
175,"Молоко Мое 3,2% 0,95 л",4870001154479,pcs,855.00,"Пастеризованное молоко с жирностью 3,2%.",BAR_DAIRY,Мое,
178,"кефир 2,5%, 0,450 кг. п\п Натиже",4870003750273,pcs,265.00,"Кефир с жирностью 2,5%.",BAR_DAIRY,,
181,"Кефир Protein 1% 0,9 кг",4870003751492,pcs,,Натуральный кефир с низким содержанием жира.,BAR_DAIRY,Protein,
184,"Молоко 3,2% 0,9 л ф/п Кокшетау Натиже",4870003750983,pcs,,"Пастеризованное молоко с содержанием жира 3,2%.",BAR_DAIRY,Кокшетау,
187,"Йогурт персик-абрикос 1,5% 0,45 кг",4870003751331,pcs,,Йогурт с вкусом персика и абрикоса.,BAR_DAIRY,,
190,"MIO-B с вит. Клубника 1,5% 0,45 кг",4870003750860,pcs,,Йогурт с клубничным вкусом и витаминами.,BAR_DAIRY,MIO-B,
193,"MIO-S смородина малина ромашка 1,5% 0,45 кг",4870003752949,pcs,,Йогурт с ягодным вкусом и ромашкой.,BAR_DAIRY,MIO-S,
196,"Живой йогурт мадагаскарская ваниль с витамином 1,5% 0,9 кг",4870003753090,pcs,,Йогурт с мадагаскарской ванилью и витаминами.,BAR_DAIRY,,
199,"Нарине-л 1,5% 0,45 кг",4870003751089,pcs,,Продукт на основе йогурта с пробиотиками.,BAR_DAIRY,Нарине-л,
202,Сметана 10% 360 г,4870003753243,pcs,,Сметана с содержанием жира 10%.,BAR_DAIRY,,
205,Сметана 15% 500 г,4870003750112,pcs,,Сметана с содержанием жира 15%.,BAR_DAIRY,,
208,Сметана 20% 500 г,4870003750495,pcs,,Сметана с содержанием жира 20%.,BAR_DAIRY,,
211,Құрт соленый 12% 100 г,4870003750266,pcs,,Соленый курт с содержанием жира 12%.,BAR_DAIRY,,
214,"Творожная масса Протейн+ Персик-Маракуя 1,5% 140 г",4870003751386,pcs,,Творожная масса с персиком и маракуей.,BAR_DAIRY,Протейн+,
217,"Масло ""Крестьянское"" 72,5% 0,250 г Натиже",4870003753304,pcs,,"Масло с высоким содержанием жира 72,5%.",BAR_DAIRY,Крестьянское,
220,"Завтрак с овсянкой яблоком и корицей обогащенный бефидо 2,5% 0,14 кг",4870003751751,pcs,385.00,"Завтрак с овсянкой, яблоком и корицей, обогащенный пробиотиками.",BAR_DAIRY,,
223,"MIOS Йогурт Греческий 6% 0,14 кг",4870003752956,pcs,,Греческий йогурт с содержанием жира 6%.,BAR_DAIRY,MIOS,
226,Сыр плавленый Казахский 140гр. п/ст,4870003751706,pcs,,Плавленый сыр с характерным вкусом.,BAR_DAIRY,,
229,Сыр плавленый Итальянский 140гр. п/ст Натиже,4870003751713,pcs,,Плавленый сыр с итальянскими травами.,BAR_DAIRY,Натиже,
232,"Сыр полутвердый ""Моцарелла с грибами"" 0,25 кгНатиже",4870003752598,pcs,,Полутвердый сыр с грибами.,BAR_DAIRY,Натиже,
235,С сыром 500 г Натиже,4870003752994,pcs,,Сыр с насыщенным вкусом.,BAR_DAIRY,Натиже,
238,Сыр с соленым кунжутом 500 г,4870003753038,pcs,,Сыр с добавлением кунжута.,BAR_DAIRY,Натиже,
241,"Бурненское молоко 3,2% 1 л",4870004320192,pcs,,Молоко с низким содержанием жира.,BAR_DAIRY,Tetro Fino,
244,Активиа Йогурт 120 г с мюсли,4870206411667 4870206415535,pcs,260.00,Йогурт с добавлением мюсли.,BAR_DAIRY,Активиа,
247,Активиа Йогурт 120 г с черносливом,4870206411650 4870206415559,pcs,275.00,Йогурт с черносливом.,BAR_DAIRY,Активиа,
250,Активиа 270 г Злаки,4870206411582,pcs,510.00,Йогурт с злаками.,BAR_DAIRY,Активиа,
253,Активиа 670 г Злаки,4870206411742,pcs,930.00,Йогурт с злаками в большом объеме.,BAR_DAIRY,Активиа,
256,Активиа 670 г Чернослив,4870206411711,pcs,930.00,Йогурт с черносливом в большом объеме.,BAR_DAIRY,Активиа,
259,Актимель 95 г Клубничный,8696368202556,pcs,310.00,Йогурт с клубничным вкусом.,BAR_DAIRY,Актимель,
262,Актимель 95 г Ягодный микс,8696368202631,pcs,290.00,Йогурт с ягодным вкусом.,BAR_DAIRY,Актимель,
265,Данонино 100 г Клубника,4870206415399,pcs,230.00,Йогурт с клубничным вкусом для детей.,BAR_DAIRY,Данонино,
268,Растишка коктейль 210 г Бабл Гам,4600605029039,pcs,490.00,Коктейль с вкусом Бабл Гам.,BAR_DAIRY,Растишка,
271,Растишка пюре 85гр груша,4600605026007,pcs,380.00,Пюре из груши в удобной упаковке.,BAR_DAIRY,Растишка,
274,Сырок клубника 40 г 20%,4600605028834,pcs,465.00,Сырок с клубничным вкусом.,BAR_DAIRY,Сырок,
277,Данон 270 г малина,4870206415344,pcs,385.00,Йогурт с малиновым вкусом.,BAR_DAIRY,Данон,
280,Данон 670 г гранат,4870206415351,pcs,770.00,Йогурт с гранатовым вкусом.,BAR_DAIRY,Данон,
283,Творог десерт 130 г персик,4600605032527,pcs,350.00,Десертный творог с персиковым вкусом.,BAR_DAIRY,,
286,"Кефир Зенченко 2,5% 1 л",4870006421309,pcs,460.00,Кефир с низким содержанием жира.,BAR_DAIRY,Зенченко,
289,Сметана Зенченко 20%-200гр,4870006420074,pcs,420.00,Сметана с высоким содержанием жира.,BAR_DAIRY,Зенченко,
292,ТворогЗенченко 5%-200гр,4870006420081,pcs,360.00,Творог с низким содержанием жира.,BAR_DAIRY,Зенченко,
295,"Молоко Родина 3,2% 1 л",2500000000119,pcs,450.00,Молоко с низким содержанием жира.,BAR_DAIRY,Родина,
298,"Творог ""Родина"" со сливками 300гр 5%",2500302650012,pcs,425.00,Творог со сливками и низким содержанием жира.,BAR_DAIRY,Родина,
301,Сметана Родина 200 г 20%,4870005730174,pcs,360.00,Сметана с высоким содержанием жира.,BAR_DAIRY,Родина,
304,"Сметана ""Родина"" 400гр- 30%",4870005730051,pcs,820.00,Сметана с высоким содержанием жира.,BAR_DAIRY,Родина,
307,Масло Крестьянское 200 г,487006420128 4870006420128,pcs,1180.00,Масло с высоким содержанием жира.,BAR_DAIRY,Крестьянское,
310,Сметана Эмиль 15% 200гр,4870132001345,pcs,425.00,Сметана с низким содержанием жира.,BAR_DAIRY,Эмиль,
313,Сметана Эмиль 20% 400гр,4870132001741,pcs,790.00,Сметана с высоким содержанием жира.,BAR_DAIRY,Эмиль,
316,Сыр плавленый Hohland грибы 150гр,4607004890079,pcs,1180.00,"Плавленый сыр с грибами, удобный для бутербродов.",BAR_DAIRY,Hohland,
319,Сыр плавленый Hohland Сэндвич 150гр,4607004890093,pcs,1190.00,"Плавленый сыр для сэндвичей, удобный и вкусный.",BAR_DAIRY,Hohland,
322,Сыр плавленый Hohland Маасдам150гр,2500303750018 4607004891083,pcs,1180.00,"Плавленый сыр Маасдам, идеален для закусок.",BAR_DAIRY,Hohland,
325,Сыр плавленый Hohland ветчина ассорти140гр,4607004892967,pcs,1160.00,"Плавленый сыр с ветчиной и ассорти, отличный для бутербродов.",BAR_DAIRY,Hohland,
328,Сыр плавленый Hohland грибы 200гр,4607004890185,pcs,1775.00,"Плавленый сыр с грибами, вкусный и питательный.",BAR_DAIRY,Hohland,
331,Сыр плавленый Hohland Маасдам 200гр,4607004891878,pcs,1655.00,"Плавленый сыр Маасдам, идеален для закусок.",BAR_DAIRY,Hohland,
334,Сыр Hohland Сливочный творожен 220гр,4607004891694,pcs,1775.00,"Сливочный творожный сыр, отлично подходит для намазки.",BAR_DAIRY,Hohland,
337,Масло Гормол сливочное 200гр,4870212681481,kg,1375.00,"Сливочное масло, идеальное для выпечки и приготовления.",BAR_DAIRY,Гормол,
340,Курт домашний майлы Айжан,2500304260011,kg,5500.00,"Курт домашний, традиционный продукт, богатый белком.",BAR_DAIRY,Айжан,
343,Сметана 20% 380 г,4870250270098,pcs,1115.00,"Сметана с жирностью 20%, подходит для заправки блюд.",BAR_DAIRY,,
346,Сыр Чиссбер соломка 50 г,4870052009902,pcs,375.00,"Сыр в форме соломки, удобный для перекуса.",BAR_DAIRY,Чиссбер,
349,"Йогурт Лесная ягода 0,45 л 1,5%",4870210770620,pcs,465.00,"Йогурт с лесными ягодами, низкокалорийный и вкусный.",BAR_DAIRY,,
352,"Айран 0,93 л 1,5% Село Лесное.",4870210770392,pcs,550.00,"Айран, освежающий напиток с низким содержанием жира.",BAR_DAIRY,,
355,"Кефир 0,93 л 2,5% Село Лесное.",4870064001109,pcs,565.00,"Кефир с жирностью 2,5%, полезный для пищеварения.",BAR_DAIRY,,
358,Сметана 360 г 15% Село Лесное.,4870064001147,pcs,745.00,"Сметана с жирностью 15%, подходит для приготовления блюд.",BAR_DAIRY,,
361,Сыр Сулугуни 250 г,4870210770194,pcs,1725.00,Натуральный сыр с характерным вкусом.,BAR_DAIRY,,
364,"Тан классический 1,5 л",4870052003214,pcs,585.00,Классический молочный напиток в удобной упаковке.,BAR_DAIRY,Тан,
367,Сыр Emir Моцарелла,2500400120011,kg,3050.00,Мягкий сыр с характерным вкусом.,BAR_DAIRY,Emir,
370,Сыр Emir Голандский,2500400150018,kg,3510.00,Твердый сыр с насыщенным вкусом.,BAR_DAIRY,Emir,
373,Сыр Emir Невский плав 200гр,4870021100180,pcs,705.00,Плавленый сыр с нежной текстурой.,BAR_DAIRY,Emir,
376,Растишка Молочный коктейль клубника 210гр,4600605026885,pcs,445.00,Вкусный молочный коктейль с клубничным вкусом.,BAR_DAIRY,Растишка,
379,Сметана Простаквашино 20% 300гр,4600605029268,pcs,1125.00,Сметана с высоким содержанием жира.,BAR_DAIRY,Простаквашино,
382,"Сливки Чудское озеро 33% 0,2 л",4600765027616,pcs,1300.00,Сливки с высоким содержанием жира.,BAR_DAIRY,Чудское озеро,
385,"Сливки Чудское озеро 22% 0,5 л",4600765025759,pcs,2320.00,Сливки с низким содержанием жира.,BAR_DAIRY,Чудское озеро,
388,Сыр KarKara Голандский особый 45%-200гр,4811277012797,pcs,1345.00,Твердый сыр с насыщенным вкусом.,BAR_DAIRY,KarKara,
391,Сыр KarKara Сливочный 45%-200гр,4811277012810,pcs,1345.00,Сливочный сыр с нежной текстурой.,BAR_DAIRY,KarKara,
394,"Сырок Глазировный Ванильное 26%,-36гр",4820000950374,pcs,325.00,Сладкий сырок с глазурью.,BAR_DAIRY,,
397,"Молоко Айс Плюс топленое 3,2% 1 л",4870132003684,pcs,750.00,Топленое молоко с высоким содержанием жира.,BAR_DAIRY,Айс Плюс,
400,Молоко сгущен Ак Булак 12%- 360гр жб,4870144744063,pcs,575.00,Сгущенное молоко с высоким содержанием жира.,BAR_DAIRY,Ак Булак,
403,Молоко концентрированное Петропавловское 20% 500 мл,4870144749419,pcs,875.00,Концентрированное молоко с высоким содержанием жира.,BAR_DAIRY,Петропавловское,
406,"Молоко MilokoBo 3,2%-1лТВА",4870144749860,pcs,550.00,"Молоко с жирностью 3,2%. Упаковка 1 литр.",BAR_DAIRY,MilokoBo,
409,"Молоко MilokoBo 7,5%-500млТВА",4870144740317,pcs,605.00,"Молоко с жирностью 7,5%. Упаковка 500 мл.",BAR_DAIRY,MilokoBo,
412,"Молоко Петропавловское 2,5% 0,9 л",4870144749938,pcs,535.00,"Молоко с жирностью 2,5%. Упаковка 0,9 литра.",BAR_DAIRY,Петропавловское,
415,"Йогурт (Клубника) 0,930 л 1,5% Село Лесное.",4870210771535,pcs,690.00,"Йогурт с клубникой, жирность 1,5%. Упаковка 0,93 литра.",BAR_DAIRY,Село Лесное,
418,"Йогурт Манго 0,5 л 1,5% Село Лесное",4870210771863,pcs,440.00,"Йогурт с манго, жирность 1,5%. Упаковка 0,5 литра.",BAR_DAIRY,Село Лесное,
421,"Йогурт Мороженое Ягода 0,5 л 1,5% Село Лесное",4870210771887,pcs,435.00,"Йогурт с ягодами, жирность 1,5%. Упаковка 0,5 литра.",BAR_DAIRY,Село Лесное,
424,Сыр плавленый Hohland Фетакса 400гр,4607004892615,pcs,3000.00,"Плавленый сыр Фетакса, вес 400 г.",BAR_DAIRY,Hohland,
427,Сыр чечел палочки малочн 50гр,792649190388,pcs,505.00,"Сыр чечел в виде палочек, вес 50 г.",BAR_DAIRY,,
430,"БиоРяженка 0,93 л 3,2% Село Лесное",4870210771528,pcs,605.00,"БиоРяженка с жирностью 3,2%. Упаковка 0,93 литра.",BAR_DAIRY,Село Лесное,
433,"БиоЛайф 1 л 2,5% Село Лесное",4870210770729,pcs,675.00,"БиоЛайф с жирностью 2,5%. Упаковка 1 литр.",BAR_DAIRY,Село Лесное,
436,"Творог Домашний Рассыпчатый Президент 0,1% 0,450 кг",4870207313991,pcs,1000.00,"Домашний творог с жирностью 0,1%. Упаковка 450 г.",BAR_DAIRY,Президент,
439,Курт Кокшетау вак 30гр,4870212680637,pcs,290.00,"Курт Кокшетау, вес 30 г.",BAR_DAIRY,,
442,"Кефир 3,2% по техно 1956 -900 мл",4870250270128,pcs,775.00,"Кефир с жирностью 3,2%. Упаковка 900 мл.",BAR_DAIRY,,
445,Сыр творожен Hohland с зеленью 220гр,4607004891717,pcs,1720.00,"Творожный сыр с зеленью, вес 220 г.",BAR_DAIRY,Hohland,
448,Pan Smetankoфф Сыр 200 г Сметанковый мдж 50% фасовка.,2500408330016 4810268055386,pcs,1250.00,"Сыр Сметанковый, вес 200 г, жирность 50%.",BAR_DAIRY,,
451,Номад Сыр сливочный 50% 200 г,4811277012865,pcs,1360.00,Сыр сливочный с жирностью 50%. Упаковка 200 г.,BAR_DAIRY,Номад,
454,Сливки питьевые 10% 20 шт,4607178790090,pcs,550.00,Сливки питьевые с жирностью 10%. Упаковка 20 шт.,BAR_DAIRY,,
457,Сыр творожный Виолетта 140 г с зеленью 70%,4600493813208,pcs,970.00,Творожный сыр с зеленью и жирностью 70%. Упаковка 140 г.,BAR_DAIRY,Виолетта,
460,Курт соленый 30 г,4870207561828,pcs,240.00,"Соленый курт, упаковка 30 г.",BAR_DAIRY,,
463,"Молоко концентрированное стерилизованное цельное 8,6% 300 г",4870035009042,pcs,685.00,"Концентрированное стерилизованное молоко с жирностью 8,6%. Упаковка 300 г.",BAR_DAIRY,Три Желания,
466,Кымыз Бал в ассортименте 1 л,4603745114214 4631171364293 4631171364316,pcs,1625.00,"Кымыз в ассортименте, упаковка 1 л.",BAR_DAIRY,,
469,Сыр плавленный с грибами 200 г,4870007492339,pcs,755.00,"Плавленный сыр с грибами, упаковка 200 г.",BAR_DAIRY,,
472,"Масло Вкусные 0,18 72,5%",4870007491424,pcs,685.00,"Масло с жирностью 72,5%. Упаковка 0,18 кг.",BAR_DAIRY,Вкусные,
475,"Масло Элитное 0,18 72,5%",4870007491820,pcs,1125.00,"Масло с жирностью 72,5%. Упаковка 0,18 кг.",BAR_DAIRY,Элитное,
478,Напиток овсян NEMOLOKO классический 1 л,4680019561981,pcs,990.00,"Овсяный напиток классический, упаковка 1 л.",BAR_DAIRY,NEMOLOKO,
481,"Напиток овсян NEMOLOKO класс витамин В2 0,2 л",4680019568256,pcs,290.00,"Овсяный напиток с витамином В2, упаковка 0,2 л.",BAR_DAIRY,NEMOLOKO,
484,Напиток рисовый NEMOLOKO класс витамин 1 л,4680019563442,pcs,1150.00,"Рисовый напиток с витаминами, упаковка 1 л.",BAR_DAIRY,NEMOLOKO,
487,Молоко ДЕП ультра 3%-4%-500гр,4870144005355,pcs,520.00,Ультрапастеризованное молоко с жирностью 3%-4%. Упаковка 500 г.,BAR_DAIRY,ДЕП,
490,"Молоко сгущеное ДЕП 8,5%-600гр",4870144003689,pcs,1690.00,"Сгущенное молоко с жирностью 8,5%. Упаковка 600 г.",BAR_DAIRY,ДЕП,
493,"Молочн коктейль ДЕП Клубника 1,8%-500гр",4870144005447,pcs,600.00,"Молочный коктейль с клубникой и жирностью 1,8%. Упаковка 500 г.",BAR_DAIRY,ДЕП,
496,"Йогурт питьевой Эмиль клубника-лайм 2,5% 310 г",4870250270043,pcs,520.00,Питьевой йогурт с клубникой и лаймом.,BAR_DAIRY,Эмиль,
499,Pan Smetankoфф Сыр 300 г Голландский мдж 50% фасовка.,4810268055430,pcs,1775.00,Голландский сыр с жирностью 50%.,BAR_DAIRY,Pan Smetankoфф,
502,"Масло сливочное 72,5% Эмиль",2500504390013 4870250270166,pcs,1080.00,"Сливочное масло с жирностью 72,5%.",BAR_DAIRY,Эмиль,
505,"Йогурт Вишня-черешня 3,2%-130гр Село Лесное.",4870210771801,pcs,240.00,Йогурт с вишней и черешней.,BAR_DAIRY,Село Лесное,
508,Сыр плавленый Президент 150 г 45% Сливочный,4607037121560,pcs,1075.00,Плавленый сыр с жирностью 45%.,BAR_DAIRY,Президент,
511,Сыр плавленый Президент 150 г 45% Чеддер,4607037122352,pcs,1075.00,Плавленый сыр Чеддер с жирностью 45%.,BAR_DAIRY,Президент,
514,"БИО С Карамель 3,2% 0,9 л",4870207314240,pcs,715.00,"Напиток с карамелью и жирностью 3,2%.",BAR_DAIRY,,
517,Сыр плавленый Президент 140 г 45% Сырная Коллекция,4607037122604,pcs,1040.00,Плавленый сыр с жирностью 45%.,BAR_DAIRY,Президент,
520,Сыр плавленый Президент 200 г 45% с грибами,4607037120044,pcs,1290.00,Плавленый сыр с грибами и жирностью 45%.,BAR_DAIRY,Президент,
523,"Сыр ""Сулугуни"" 45% 280гр",4870005359481,pcs,1740.00,Сулугуни с жирностью 45%.,BAR_DAIRY,,
526,"Сыр ""Фермерский"" 45% 280гр",4870210771641,pcs,1500.00,Фермерский сыр с жирностью 45%.,BAR_DAIRY,,
529,"Молоко сгущен Буренка 8,5%- 460гр б.п",4870144748511,pcs,860.00,"Сгущенное молоко с жирностью 8,5%.",BAR_DAIRY,Буренка,
532,Чечил Продукт Балык охотничий копченый СОЧИНСКИЙ 70 г,4610043821584,pcs,890.00,Копченый балык охотничий.,BAR_DAIRY,Чечил Продукт,
535,Напиток овсяный NEMOLOKO классический 1 л,4680019562018,pcs,1150.00,Классический овсяный напиток.,BAR_DAIRY,NEMOLOKO,
538,Напиток Миндальный NEMOLOKO 1 л,2595609310011,pcs,,Миндальный напиток.,BAR_DAIRY,NEMOLOKO,
541,Молоко сгущен Ак Булак 25%- 350гр жб,4870144745060,pcs,635.00,Сгущенное молоко с высоким содержанием жира.,BAR_DAIRY,Ак Булак,
544,Сыр плавленый Президент 150 г 45%,4607037121645,pcs,1030.00,Плавленый сыр с высоким содержанием жира.,BAR_DAIRY,Президент,
547,Актимель Натуральный 95 г,8696368202570,pcs,290.00,Натуральный йогурт в удобной упаковке.,BAR_DAIRY,Актимель,
550,Творог Простаквашино 4% расыпчат 290гр,4811351015911,pcs,1440.00,Рассыпчатый творог с низким содержанием жира.,BAR_DAIRY,,
553,Сыр плавленый Hohland Сливочный 400гр,4607004890154,pcs,3130.00,Сливочный плавленый сыр в удобной упаковке.,BAR_DAIRY,Hohland,
556,"Масло сливочное Село Лесное 180 г 82,5%",4870210771146,pcs,1325.00,Сливочное масло с высоким содержанием жира.,BAR_DAIRY,Село Лесное,
559,Молоко концентрированное Петропавловское 10% 500 мл,4870144748818,pcs,715.00,Концентрированное молоко с низким содержанием жира.,BAR_DAIRY,Петропавловское,
